179,306.7122
179.5,306.723626
180,306.72051
180.5,306.718433
181,306.7122
181.5,306.734013
182,306.737129
182.5,306.740245
183,306.738168
183.5,306.738168
184,306.7444
184.5,306.749594
185,306.773484
185.5,306.756864
186,306.756864
186.5,306.767251
187,306.765174
187.5,306.773484
188,306.762058
188.5,306.775561
189,306.763097
189.5,306.771406
190,306.777638
190.5,306.785948
191,306.791142
191.5,306.788025
192,306.81607
192.5,306.812954
193,306.807761
193.5,306.810877
194,306.83269
194.5,306.819186
195,306.83269
195.5,306.827496
196,306.829573
196.5,306.829573
197,306.837883
197.5,306.847231
198,306.863851
198.5,306.861773
199,306.87216
199.5,306.87216
200,306.863851
200.5,306.866967
201,306.875276
201.5,306.883586
202,306.891895
202.5,306.88047
203,306.905399
203.5,306.911631
204,306.916824
204.5,306.905399
205,306.922018
205.5,306.911631
206,306.927211
206.5,306.935521
207,306.930327
207.5,306.950063
208,306.950063
208.5,306.955256
209,306.95214
209.5,306.955256
210,306.964604
210.5,306.964604
211,306.97603
211.5,306.989533
212,306.970837
212.5,306.992649
213,306.989533
213.5,307.019656
214,306.992649
214.5,307.014462
215,307.019656
215.5,307.009269
216,307.022772
216.5,307.036275
217,307.036275
217.5,307.022772
218,307.042507
218.5,307.05601
219,307.039391
219.5,307.0477
220,307.059126
220.5,307.044584
221,307.050817
221.5,307.0477
222,307.077823
222.5,307.072629
223,307.102752
223.5,307.084055
224,307.107945
224.5,307.086132
225,307.091326
225.5,307.111061
226,307.111061
226.5,307.116255
227,307.13599
227.5,307.124564
228,307.12768
228.5,307.126642
229,307.15157
229.5,307.145338
230,307.153648
230.5,307.15157
231,307.145338
231.5,307.148454
232,307.161957
232.5,307.16819
233,307.165074
233.5,307.16819
234,307.178577
234.5,307.190002
235,307.186886
235.5,307.193118
236,307.190002
236.5,307.206622
237,307.206622
237.5,307.220125
238,307.258557
238.5,307.223241
239,307.225318
239.5,307.223241
240,307.245053
240.5,307.23986
241,307.228434
241.5,307.236744
242,307.264789
242.5,307.253363
243,307.262711
243.5,307.262711
244,307.282447
244.5,307.28764
245,307.290756
245.5,307.29595
246,307.307375
246.5,307.292834
247,307.304259
247.5,307.317762
248,307.317762
248.5,307.334382
249,307.317762
249.5,307.370736
250,307.332304
250.5,307.354117
251,307.348923
251.5,307.35931
252,307.362427
252.5,307.364504
253,307.387355
253.5,307.389433
254,307.372814
254.5,307.362427
255,307.389433
255.5,307.381123
256,307.392549
256.5,307.400858
257,307.400858
257.5,307.422671
258,307.409168
258.5,307.406052
259,307.409168
259.5,307.414362
260,307.437213
260.5,307.450716
261,307.4476
261.5,307.445523
262,307.442406
262.5,307.450716
263,307.459026
263.5,307.459026
264,307.469413
264.5,307.489148
265,307.483954
265.5,307.494341
266,307.489148
266.5,307.502651
267,307.494341
267.5,307.510961
268,307.510961
268.5,307.510961
269,307.51927
269.5,307.514077
270,307.51927
270.5,307.552509
271,307.547315
271.5,307.549393
272,307.552509
272.5,307.560818
273,307.572244
273.5,307.572244
274,307.569128
274.5,307.585747
275,307.588863
275.5,307.588863
276,307.582631
276.5,307.605482
277,307.610676
277.5,307.618985
278,307.610676
278.5,307.610676
279,307.624179
279.5,307.630411
280,307.635605
280.5,307.614831
281,307.639759
281.5,307.636643
282,307.639759
282.5,307.656379
283,307.648069
283.5,307.672998
284,307.658456
284.5,307.675075
285,307.683385
285.5,307.683385
286,307.672998
286.5,307.694811
287,307.700004
287.5,307.708314
288,307.706236
288.5,307.71143
289,307.729088
289.5,307.723894
290,307.729088
290.5,307.737397
291,307.729088
291.5,307.7509
292,307.748823
292.5,307.770636
293,307.773752
293.5,307.76752
294,307.775829
294.5,307.782061
295,307.80699
295.5,307.790371
296,307.784139
296.5,307.798681
297,307.798681
297.5,307.812184
298,307.800758
298.5,307.828803
299,307.809068
299.5,307.83088
300,307.845422
300.5,307.83919
301,307.828803
301.5,307.864119
302,307.855809
302.5,307.850616
303,307.855809
303.5,307.872428
304,307.858925
304.5,307.900473
305,307.883854
305.5,307.89528
306,307.897357
306.5,307.892164
307,307.917092
307.5,307.900473
308,307.91917
308.5,307.933712
309,307.908783
309.5,307.925402
310,307.930595
310.5,307.955524
311,307.950331
311.5,307.960718
312,307.977337
312.5,307.96695
313,307.95864
313.5,307.97526
314,307.985647
314.5,307.985647
315,307.985647
315.5,308.002266
316,308.015769
316.5,308.007459
317,308.013691
317.5,308.015769
318,308.024078
318.5,308.049007
319,308.035504
319.5,308.043814
320,308.055239
320.5,308.055239
321,308.049007
321.5,308.04693
322,308.068743
322.5,308.055239
323,308.077052
323.5,308.093671
324,308.098865
324.5,308.093671
325,308.096787
325.5,308.101981
326,308.123794
326.5,308.123794
327,308.132103
327.5,308.120678
328,308.132103
328.5,308.143529
329,308.143529
329.5,308.140413
330,308.151839
330.5,308.170535
331,308.157032
331.5,308.168458
332,308.153916
332.5,308.187154
333,308.176767
333.5,308.19027
334,308.185077
334.5,308.19858
335,308.203774
335.5,308.195464
336,308.19858
336.5,308.220393
337,308.225586
337.5,308.231818
338,308.228702
338.5,308.245322
339,308.231818
339.5,308.27025
340,308.258825
340.5,308.273366
341,308.265057
341.5,308.297257
342,308.273366
342.5,308.297257
343,308.288947
343.5,308.280637
344,308.28687
344.5,308.300373
345,308.300373
345.5,308.308682
346,308.325301
346.5,308.333611
347,308.316992
347.5,308.336727
348,308.328418
348.5,308.341921
349,308.366849
349.5,308.366849
350,308.388662
350.5,308.380353
351,308.380353
351.5,308.369966
352,308.366849
352.5,308.388662
353,308.418784
353.5,308.400088
354,308.380353
354.5,308.385546
355,308.413591
355.5,308.425017
356,308.441636
356.5,308.435404
357,308.443713
357.5,308.435404
358,308.433326
358.5,308.455139
359,308.458255
359.5,308.458255
360,308.471758
360.5,308.473836
361,308.482145
361.5,308.473836
362,308.507074
362.5,308.485261
363,308.496687
363.5,308.513306
364,308.5185
364.5,308.529925
365,308.529925
365.5,308.526809
366,308.526809
366.5,308.545506
367,308.553815
367.5,308.551738
368,308.556932
368.5,308.551738
369,308.573551
369.5,308.583938
370,308.578744
370.5,308.58186
371,308.58186
371.5,308.600557
372,308.611983
372.5,308.61406
373,308.603673
373.5,308.59017
374,308.625486
374.5,308.619254
375,308.630679
375.5,308.647298
376,308.638989
376.5,308.638989
377,308.641066
377.5,308.649376
378,308.665995
378.5,308.682614
379,308.674305
379.5,308.669111
380,308.684692
380.5,308.696117
381,308.701311
381.5,308.687808
382,308.701311
382.5,308.721046
383,308.721046
383.5,308.72624
384,308.731433
384.5,308.739743
385,308.744936
385.5,308.748052
386,308.748052
386.5,308.766749
387,308.764672
387.5,308.756362
388,308.783368
388.5,308.775059
389,308.780252
389.5,308.799987
390,308.780252
390.5,308.81349
391,308.791678
391.5,308.802065
392,308.823877
392.5,308.835303
393,308.818684
393.5,308.840497
394,308.843613
394.5,308.826994
395,308.857116
395.5,308.862309
396,308.851922
396.5,308.859193
397,308.878929
397.5,308.873735
398,308.889316
398.5,308.878929
399,308.889316
399.5,308.887238
400,308.897625
