Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,497.950012,509.000000,493.649994,504.500000,504.500000,1278878
2023-01-27,504.500000,506.100006,486.500000,498.399994,498.399994,682075
2023-01-30,498.500000,501.500000,491.700012,499.350006,499.350006,223432
2023-01-31,502.350006,502.600006,486.000000,488.000000,488.000000,546752
2023-02-01,490.950012,503.950012,489.250000,498.700012,498.700012,426200
2023-02-02,498.700012,499.950012,488.950012,492.549988,492.549988,216669
2023-02-03,491.350006,495.700012,480.000000,487.700012,487.700012,197976
2023-02-06,487.700012,497.799988,484.549988,495.200012,495.200012,267828
2023-02-07,497.700012,498.549988,486.549988,494.799988,494.799988,171211
2023-02-08,494.799988,511.600006,489.100006,507.100006,507.100006,1635953
2023-02-09,518.000000,530.000000,507.100006,525.950012,525.950012,1196593
2023-02-10,528.099976,539.700012,520.099976,533.000000,533.000000,829719
