Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,3035.000000,3035.649902,2966.699951,2974.149902,2974.149902,365308
2023-01-27,2965.050049,2991.050049,2935.050049,2957.949951,2957.949951,256366
2023-01-30,2958.000000,2973.250000,2899.000000,2945.949951,2945.949951,419682
2023-01-31,2950.000000,3025.000000,2949.949951,2997.350098,2997.350098,437101
2023-02-01,3019.000000,3084.949951,2987.500000,3028.899902,3028.899902,428612
2023-02-02,2995.000000,3037.000000,2993.800049,3000.399902,3000.399902,280866
2023-02-03,3005.949951,3059.949951,2979.899902,3028.100098,3028.100098,237640
2023-02-06,3028.100098,3063.350098,2991.000000,3055.949951,3055.949951,183706
2023-02-07,3025.000000,3068.649902,3024.350098,3044.649902,3044.649902,148860
2023-02-08,3063.600098,3175.000000,3042.000000,3154.050049,3154.050049,306707
2023-02-09,3154.050049,3207.949951,3154.050049,3194.199951,3194.199951,144495
2023-02-10,3207.199951,3221.949951,3114.199951,3133.600098,3133.600098,81806
