Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,472.950012,478.049988,463.899994,466.299988,466.299988,1135822
2023-01-27,469.799988,473.350006,445.000000,452.399994,452.399994,600444
2023-01-30,451.000000,454.600006,443.950012,450.149994,450.149994,300930
2023-01-31,452.450012,465.000000,452.000000,462.000000,462.000000,761133
2023-02-01,465.000000,471.000000,448.100006,454.950012,454.950012,515214
2023-02-02,454.700012,467.399994,452.750000,455.950012,455.950012,415084
2023-02-03,458.250000,459.549988,441.500000,446.399994,446.399994,731839
2023-02-06,440.049988,470.049988,439.100006,460.250000,460.250000,1161648
2023-02-07,460.899994,463.000000,452.799988,457.649994,457.649994,461473
2023-02-08,459.450012,461.549988,454.549988,459.350006,459.350006,234052
2023-02-09,462.000000,462.850006,454.750000,459.000000,459.000000,202279
2023-02-10,458.200012,462.950012,456.000000,461.350006,461.350006,135168
