Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,1145.000000,1145.000000,1128.550049,1132.099976,1132.099976,14735
2023-01-27,1132.099976,1166.000000,1085.199951,1101.650024,1101.650024,71172
2023-01-30,1101.650024,1107.400024,1076.000000,1079.500000,1079.500000,22484
2023-01-31,1079.550049,1088.400024,1057.500000,1074.750000,1074.750000,141165
2023-02-01,1080.099976,1160.000000,1080.000000,1148.000000,1148.000000,136210
2023-02-02,1130.000000,1165.000000,1124.050049,1147.500000,1147.500000,264046
2023-02-03,1147.449951,1160.000000,1130.050049,1154.150024,1154.150024,31547
2023-02-06,1158.750000,1184.699951,1148.000000,1161.000000,1161.000000,94877
2023-02-07,1160.500000,1178.449951,1150.400024,1176.000000,1176.000000,64709
2023-02-08,1182.199951,1196.150024,1171.000000,1189.750000,1189.750000,69289
2023-02-09,1180.099976,1203.800049,1170.000000,1180.000000,1180.000000,88172
2023-02-10,1179.000000,1202.000000,1161.599976,1191.550049,1191.550049,99653
