Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,281.000000,282.850006,275.500000,277.899994,277.899994,928275
2023-01-27,277.850006,282.700012,275.350006,280.649994,280.649994,567891
2023-01-30,280.250000,283.000000,275.549988,277.600006,277.600006,765847
2023-01-31,278.100006,284.000000,274.000000,281.649994,281.649994,681883
2023-02-01,281.649994,283.500000,277.000000,278.000000,278.000000,490299
2023-02-02,278.000000,281.000000,274.799988,278.200012,278.200012,781140
2023-02-03,277.299988,282.600006,274.899994,277.299988,277.299988,618632
2023-02-06,278.700012,279.450012,275.549988,277.000000,277.000000,189520
2023-02-07,277.750000,280.000000,274.549988,278.000000,278.000000,583483
2023-02-08,277.500000,281.149994,276.649994,280.000000,280.000000,912671
2023-02-09,279.799988,281.350006,275.600006,276.600006,276.600006,544780
2023-02-10,277.500000,285.000000,276.649994,282.750000,282.750000,539987
