Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,725.500000,729.000000,715.099976,719.000000,719.000000,140483
2023-01-27,719.000000,724.349976,695.700012,717.099976,717.099976,288925
2023-01-30,718.950012,720.000000,697.950012,712.049988,712.049988,449854
2023-01-31,713.950012,775.000000,711.500000,766.950012,766.950012,149774
2023-02-01,769.450012,769.450012,722.000000,737.650024,737.650024,230627
2023-02-02,740.000000,740.049988,720.099976,731.599976,731.599976,101612
2023-02-03,730.000000,732.849976,707.599976,715.000000,715.000000,270325
2023-02-06,712.000000,737.049988,710.099976,728.200012,728.200012,220465
2023-02-07,740.000000,765.400024,731.150024,763.200012,763.200012,137823
2023-02-08,762.000000,771.000000,755.000000,763.349976,763.349976,73054
2023-02-09,765.000000,774.849976,727.650024,753.000000,753.000000,261891
2023-02-10,756.000000,772.000000,753.000000,769.599976,769.599976,95531
