Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,627.900024,633.750000,616.349976,623.200012,623.200012,408201
2023-01-27,628.200012,631.500000,600.000000,605.900024,605.900024,146229
2023-01-30,602.900024,621.799988,595.000000,604.900024,604.900024,172040
2023-01-31,606.700012,613.750000,598.799988,607.000000,607.000000,145460
2023-02-01,609.950012,644.400024,609.950012,620.099976,620.099976,378597
2023-02-02,617.250000,636.000000,615.000000,625.849976,625.849976,230161
2023-02-03,630.950012,631.900024,610.549988,617.700012,617.700012,184583
2023-02-06,617.700012,621.700012,607.950012,613.500000,613.500000,108637
2023-02-07,616.349976,619.150024,601.299988,610.700012,610.700012,149826
2023-02-08,607.349976,642.700012,607.349976,641.500000,641.500000,372622
2023-02-09,641.000000,662.099976,627.349976,651.450012,651.450012,489604
2023-02-10,652.950012,666.000000,646.299988,658.000000,658.000000,211003
