Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,469.000000,473.100006,461.250000,465.000000,465.000000,540495
2023-01-27,465.700012,468.100006,438.000000,439.899994,439.899994,406744
2023-01-30,437.500000,441.250000,430.850006,435.250000,435.250000,703156
2023-01-31,435.000000,452.399994,434.950012,449.950012,449.950012,416986
2023-02-01,450.049988,459.700012,434.149994,439.399994,439.399994,469072
2023-02-02,439.399994,448.000000,435.500000,442.950012,442.950012,337596
2023-02-03,444.399994,445.250000,433.100006,443.250000,443.250000,212893
2023-02-06,441.950012,449.149994,440.200012,444.950012,444.950012,155197
2023-02-07,444.950012,449.049988,437.500000,446.750000,446.750000,293974
2023-02-08,446.750000,453.600006,441.250000,452.450012,452.450012,216545
2023-02-09,452.450012,454.049988,448.649994,449.450012,449.450012,475733
2023-02-10,448.549988,454.500000,446.850006,453.250000,453.250000,159007
