Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,80.449997,80.449997,77.500000,78.400002,78.400002,11152007
2023-01-27,78.449997,78.800003,72.349998,74.900002,74.900002,23963704
2023-01-30,74.199997,77.300003,72.250000,75.050003,75.050003,16941004
2023-01-31,75.500000,79.300003,75.000000,78.500000,78.500000,13742963
2023-02-01,79.199997,79.699997,70.900002,73.949997,73.949997,18757195
2023-02-02,73.599998,75.949997,71.550003,73.400002,73.400002,16806203
2023-02-03,73.900002,74.900002,70.699997,73.900002,73.900002,19317133
2023-02-06,74.300003,75.400002,73.500000,74.000000,74.000000,7331384
2023-02-07,74.250000,74.400002,72.849998,73.250000,73.250000,6350775
2023-02-08,73.250000,73.949997,72.300003,72.699997,72.699997,9312500
2023-02-09,72.699997,73.650002,71.400002,72.550003,72.550003,8305455
2023-02-10,72.349998,75.400002,71.849998,73.550003,73.550003,11809675
