Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,18.200001,18.200001,17.549999,17.900000,17.900000,169888903
2023-01-27,18.200001,18.200001,17.299999,17.500000,17.500000,186338397
2023-01-30,17.500000,17.900000,17.000000,17.100000,17.100000,210890783
2023-01-31,17.100000,17.600000,16.750000,17.250000,17.250000,172354037
2023-02-01,17.299999,17.549999,16.650000,16.900000,16.900000,165385637
2023-02-02,16.850000,17.250000,16.700001,16.850000,16.850000,123967342
2023-02-03,16.950001,17.150000,16.150000,16.450001,16.450001,156969022
2023-02-06,16.500000,17.000000,16.400000,16.650000,16.650000,208869003
2023-02-07,16.700001,16.950001,16.549999,16.850000,16.850000,92270861
2023-02-08,16.950001,17.350000,16.750000,17.100000,17.100000,125682040
2023-02-09,17.150000,17.150000,16.750000,16.850000,16.850000,77906475
2023-02-10,16.799999,17.299999,16.700001,17.049999,17.049999,148680021
