Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,34.200001,34.349998,33.700001,33.950001,33.950001,605923
2023-01-27,34.099998,34.200001,32.750000,33.650002,33.650002,1104000
2023-01-30,33.650002,34.000000,32.900002,33.200001,33.200001,800534
2023-01-31,33.400002,34.400002,33.150002,34.200001,34.200001,655066
2023-02-01,34.700001,34.750000,33.000000,33.400002,33.400002,945866
2023-02-02,33.200001,33.799999,32.849998,33.200001,33.200001,772159
2023-02-03,33.700001,33.700001,32.549999,32.799999,32.799999,622379
2023-02-06,32.849998,33.099998,32.400002,32.799999,32.799999,470582
2023-02-07,32.799999,33.099998,32.549999,32.650002,32.650002,456656
2023-02-08,32.799999,33.000000,32.450001,32.799999,32.799999,616967
2023-02-09,33.150002,33.700001,32.799999,33.250000,33.250000,795129
2023-02-10,33.349998,33.500000,33.049999,33.299999,33.299999,460153
