Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,163.350006,165.850006,163.350006,164.649994,164.649994,152963
2023-01-27,164.750000,165.649994,159.350006,160.649994,160.649994,201470
2023-01-30,160.000000,164.250000,155.600006,157.050003,157.050003,249590
2023-01-31,157.500000,164.250000,157.100006,163.000000,163.000000,201943
2023-02-01,165.000000,177.850006,165.000000,175.449997,175.449997,2394079
2023-02-02,172.149994,176.550003,168.699997,170.199997,170.199997,350057
2023-02-03,170.050003,171.399994,166.000000,166.949997,166.949997,311250
2023-02-06,168.800003,174.050003,166.000000,166.699997,166.699997,872568
2023-02-07,168.399994,171.300003,166.250000,166.850006,166.850006,560315
2023-02-08,168.399994,170.699997,164.100006,166.850006,166.850006,560892
2023-02-09,167.850006,173.449997,167.449997,169.649994,169.649994,868247
2023-02-10,169.699997,174.600006,169.649994,171.850006,171.850006,584935
