Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,114.800003,116.000000,111.699997,112.599998,112.599998,332157
2023-01-27,112.650002,113.750000,109.150002,110.500000,110.500000,872909
2023-01-30,109.099998,111.650002,108.150002,108.449997,108.449997,687818
2023-01-31,108.449997,111.949997,108.449997,110.449997,110.449997,1644714
2023-02-01,111.400002,115.900002,108.349998,109.900002,109.900002,1014030
2023-02-02,109.900002,112.500000,106.599998,107.949997,107.949997,383143
2023-02-03,108.900002,110.000000,105.000000,106.500000,106.500000,879460
2023-02-06,106.800003,107.949997,106.000000,106.349998,106.349998,318555
2023-02-07,106.300003,107.199997,106.000000,106.349998,106.349998,679363
2023-02-08,106.349998,107.400002,105.750000,106.500000,106.500000,233598
2023-02-09,103.050003,104.699997,99.099998,99.500000,99.500000,3410581
2023-02-10,99.500000,100.599998,98.500000,99.949997,99.949997,1023016
