Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,718.000000,718.799988,699.200012,712.700012,712.700012,73260
2023-01-27,713.849976,719.700012,686.799988,712.750000,712.750000,123290
2023-01-30,711.650024,711.650024,678.450012,690.799988,690.799988,185292
2023-01-31,699.950012,744.700012,689.000000,735.400024,735.400024,580592
2023-02-01,727.000000,734.900024,683.450012,698.549988,698.549988,400976
2023-02-02,702.000000,705.000000,686.349976,696.049988,696.049988,152400
2023-02-03,699.950012,699.950012,681.200012,691.049988,691.049988,91955
2023-02-06,688.250000,706.900024,681.000000,694.599976,694.599976,133731
2023-02-07,695.500000,709.400024,695.000000,699.650024,699.650024,328583
2023-02-08,704.799988,711.849976,687.400024,692.549988,692.549988,167589
2023-02-09,692.500000,718.650024,692.500000,711.250000,711.250000,98038
2023-02-10,709.400024,712.450012,689.099976,692.799988,692.799988,92350
