Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,2699.100098,2701.500000,2610.050049,2638.649902,2638.649902,105922
2023-01-27,2687.800049,2687.800049,2540.000000,2586.149902,2586.149902,186845
2023-01-30,2580.000000,2710.600098,2580.000000,2683.199951,2683.199951,158050
2023-01-31,2671.000000,2732.000000,2671.000000,2710.149902,2710.149902,137945
2023-02-01,2710.949951,2764.000000,2639.050049,2674.100098,2674.100098,132703
2023-02-02,2683.300049,2704.899902,2607.149902,2678.350098,2678.350098,137234
2023-02-03,2689.899902,2694.899902,2577.300049,2629.449951,2629.449951,180912
2023-02-06,2570.050049,2669.000000,2552.899902,2640.949951,2640.949951,266795
2023-02-07,2640.000000,2661.699951,2617.199951,2635.350098,2635.350098,105333
2023-02-08,2653.699951,2763.000000,2642.000000,2752.649902,2752.649902,192449
2023-02-09,2740.000000,2788.949951,2705.699951,2771.050049,2771.050049,89244
2023-02-10,2730.149902,2815.000000,2695.750000,2802.949951,2802.949951,219588
