Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,4412.100098,4434.950195,4309.000000,4365.200195,4365.200195,39306
2023-01-27,4345.000000,4487.700195,4275.000000,4316.000000,4316.000000,16474
2023-01-30,4300.000000,4341.799805,4280.000000,4287.950195,4287.950195,13362
2023-01-31,4287.950195,4444.700195,4270.250000,4394.000000,4394.000000,24329
2023-02-01,4400.000000,4528.649902,4366.399902,4423.950195,4423.950195,23851
2023-02-02,4386.100098,4560.000000,4383.750000,4475.549805,4475.549805,25511
2023-02-03,4440.000000,4493.899902,4371.950195,4387.750000,4387.750000,16834
2023-02-06,4387.750000,4480.100098,4387.750000,4436.750000,4436.750000,7506
2023-02-07,4402.500000,4542.299805,4402.500000,4499.700195,4499.700195,17342
2023-02-08,4523.399902,4523.399902,4430.000000,4454.000000,4454.000000,22578
2023-02-09,4365.000000,4527.000000,4329.000000,4467.700195,4467.700195,21084
2023-02-10,4480.000000,4508.000000,4351.000000,4367.200195,4367.200195,30182
