Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,905.000000,907.450012,884.200012,892.349976,892.349976,11921748
2023-01-27,892.349976,892.500000,851.000000,873.750000,873.750000,17300736
2023-01-30,851.900024,885.500000,846.150024,871.849976,871.849976,21233998
2023-01-31,873.000000,879.299988,861.099976,871.599976,871.599976,16856151
2023-02-01,876.299988,895.200012,833.299988,857.250000,857.250000,12409819
2023-02-02,850.950012,872.000000,837.049988,868.450012,868.450012,9567053
2023-02-03,873.000000,885.000000,859.250000,882.599976,882.599976,7365732
2023-02-06,871.849976,899.150024,870.599976,882.650024,882.650024,10129098
2023-02-07,886.849976,888.400024,871.500000,879.099976,879.099976,5055187
2023-02-08,882.099976,886.450012,868.250000,871.750000,871.750000,6572818
2023-02-09,876.150024,876.150024,862.549988,867.700012,867.700012,5993312
2023-02-10,872.049988,872.700012,865.150024,867.250000,867.250000,4603464
