Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,29.000000,29.350000,28.350000,28.600000,28.600000,20899101
2023-01-27,28.700001,28.799999,26.650000,27.200001,27.200001,27373779
2023-01-30,26.350000,28.150000,26.200001,27.049999,27.049999,46745313
2023-01-31,27.299999,28.950001,26.750000,28.450001,28.450001,39961268
2023-02-01,29.100000,29.350000,25.950001,27.200001,27.200001,44409466
2023-02-02,27.250000,27.650000,26.500000,26.750000,26.750000,26670198
2023-02-03,27.100000,27.299999,25.850000,26.750000,26.750000,27398246
2023-02-06,26.750000,27.100000,26.299999,26.450001,26.450001,20545603
2023-02-07,26.650000,26.700001,26.049999,26.150000,26.150000,17928328
2023-02-08,26.250000,27.250000,26.200001,26.900000,26.900000,19879995
2023-02-09,27.100000,28.299999,26.700001,27.200001,27.200001,22806534
2023-02-10,27.200001,28.700001,27.049999,27.250000,27.250000,40290567
