Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,3728.000000,3728.000000,3618.850098,3668.250000,3668.250000,293762
2023-01-27,3682.949951,3766.850098,3600.000000,3643.850098,3643.850098,208836
2023-01-30,3640.000000,3774.899902,3640.000000,3727.750000,3727.750000,233840
2023-01-31,3731.000000,3738.449951,3631.649902,3670.949951,3670.949951,287905
2023-02-01,3721.149902,3721.149902,3553.949951,3630.000000,3630.000000,270656
2023-02-02,3601.000000,3684.550049,3592.000000,3645.449951,3645.449951,402609
2023-02-03,3659.250000,3724.000000,3612.000000,3657.050049,3657.050049,232291
2023-02-06,3650.000000,3727.899902,3630.699951,3665.600098,3665.600098,318216
2023-02-07,3670.000000,3715.000000,3660.000000,3676.550049,3676.550049,161027
2023-02-08,3686.100098,3818.000000,3682.000000,3787.449951,3787.449951,736521
2023-02-09,3810.000000,3838.600098,3720.899902,3824.399902,3824.399902,346492
2023-02-10,3824.449951,3855.149902,3751.600098,3813.800049,3813.800049,228798
