Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,2331.000000,2352.000000,2299.000000,2315.300049,2315.300049,836733
2023-01-27,2320.000000,2320.000000,2257.000000,2290.649902,2290.649902,445082
2023-01-30,2304.949951,2320.000000,2265.050049,2283.399902,2283.399902,315941
2023-01-31,2303.899902,2304.899902,2275.250000,2279.550049,2279.550049,553717
2023-02-01,2291.500000,2333.000000,2270.000000,2315.300049,2315.300049,344260
2023-02-02,2309.050049,2310.000000,2252.800049,2291.449951,2291.449951,407271
2023-02-03,2291.500000,2348.949951,2281.600098,2341.550049,2341.550049,313695
2023-02-06,2353.300049,2353.300049,2321.000000,2333.300049,2333.300049,260974
2023-02-07,2333.300049,2343.000000,2313.000000,2315.199951,2315.199951,191927
2023-02-08,2318.000000,2339.699951,2301.000000,2333.750000,2333.750000,177766
2023-02-09,2334.949951,2340.000000,2315.000000,2327.649902,2327.649902,177557
2023-02-10,2329.000000,2349.300049,2310.300049,2316.149902,2316.149902,319443
