Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,563.500000,563.500000,548.700012,556.750000,556.750000,822355
2023-01-27,560.000000,562.000000,532.650024,539.700012,539.700012,597972
2023-01-30,542.400024,547.349976,534.950012,540.700012,540.700012,506326
2023-01-31,541.299988,569.799988,541.299988,567.549988,567.549988,1512615
2023-02-01,571.150024,578.750000,521.000000,541.799988,541.799988,1547817
2023-02-02,543.700012,576.000000,537.250000,571.650024,571.650024,1497538
2023-02-03,578.000000,581.000000,564.049988,578.099976,578.099976,1067554
2023-02-06,578.099976,583.700012,572.349976,581.900024,581.900024,626504
2023-02-07,583.000000,584.750000,570.049988,579.799988,579.799988,592372
2023-02-08,580.000000,598.500000,570.500000,591.650024,591.650024,1334583
2023-02-09,593.000000,601.900024,585.799988,600.349976,600.349976,985852
2023-02-10,599.000000,606.099976,595.700012,597.349976,597.349976,543572
