Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,541.500000,556.750000,540.000000,543.400024,543.400024,143224
2023-01-27,548.799988,551.250000,526.400024,541.799988,541.799988,118122
2023-01-30,542.000000,544.349976,528.849976,535.700012,535.700012,111788
2023-01-31,535.500000,556.000000,525.349976,553.950012,553.950012,165995
2023-02-01,556.000000,567.599976,532.000000,538.799988,538.799988,101118
2023-02-02,538.799988,564.400024,538.049988,552.900024,552.900024,171371
2023-02-03,552.900024,559.500000,535.049988,554.799988,554.799988,140467
2023-02-06,550.000000,558.000000,545.150024,547.450012,547.450012,84051
2023-02-07,550.400024,553.500000,536.599976,542.450012,542.450012,103112
2023-02-08,542.650024,550.000000,536.400024,548.099976,548.099976,77136
2023-02-09,549.500000,575.000000,535.000000,561.750000,561.750000,376740
2023-02-10,575.000000,586.000000,562.049988,564.400024,564.400024,500650
