Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,2991.550049,2991.550049,2951.000000,2968.750000,2968.750000,10684
2023-01-27,2973.449951,3091.399902,2973.449951,3035.350098,3035.350098,64947
2023-01-30,3020.000000,3089.899902,2988.149902,3046.250000,3046.250000,17503
2023-01-31,3046.250000,3170.000000,3016.050049,3147.000000,3147.000000,43945
2023-02-01,3147.000000,3160.000000,3055.050049,3088.050049,3088.050049,22505
2023-02-02,3088.000000,3128.850098,3054.000000,3102.949951,3102.949951,17738
2023-02-03,3130.000000,3137.000000,3081.649902,3127.000000,3127.000000,17983
2023-02-06,3135.000000,3168.399902,3120.000000,3148.100098,3148.100098,15398
2023-02-07,3148.100098,3200.000000,3116.750000,3184.699951,3184.699951,18088
2023-02-08,3190.000000,3195.000000,3109.600098,3154.399902,3154.399902,23946
2023-02-09,3168.949951,3175.199951,3124.550049,3144.899902,3144.899902,16817
2023-02-10,3144.899902,3222.000000,3131.250000,3174.949951,3174.949951,43692
