Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,315.799988,317.200012,305.000000,306.799988,306.799988,118497
2023-01-27,307.899994,310.799988,298.649994,302.950012,302.950012,104432
2023-01-30,302.000000,307.149994,298.399994,302.399994,302.399994,161938
2023-01-31,304.549988,306.500000,300.200012,303.399994,303.399994,87688
2023-02-01,304.600006,310.000000,295.500000,301.600006,301.600006,148910
2023-02-02,300.700012,303.700012,297.549988,299.350006,299.350006,60851
2023-02-03,300.000000,302.950012,296.000000,299.450012,299.450012,75959
2023-02-06,299.450012,302.299988,298.299988,300.600006,300.600006,64334
2023-02-07,300.600006,301.799988,295.399994,297.000000,297.000000,59052
2023-02-08,296.899994,301.899994,294.450012,298.649994,298.649994,73252
2023-02-09,297.000000,299.799988,295.500000,297.200012,297.200012,158201
2023-02-10,296.250000,298.250000,296.000000,296.600006,296.600006,59808
