Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,308.899994,308.899994,288.000000,288.899994,288.899994,2430714
2023-01-27,289.000000,292.399994,278.600006,283.799988,283.799988,1376711
2023-01-30,286.000000,293.750000,280.450012,291.350006,291.350006,1820856
2023-01-31,294.299988,297.500000,292.000000,295.649994,295.649994,803845
2023-02-01,296.399994,299.399994,287.149994,291.500000,291.500000,740242
2023-02-02,292.500000,296.250000,287.799988,288.600006,288.600006,1142240
2023-02-03,290.049988,293.649994,286.299988,292.049988,292.049988,928424
2023-02-06,291.799988,297.850006,287.000000,288.600006,288.600006,896484
2023-02-07,288.700012,289.700012,282.399994,285.350006,285.350006,642950
2023-02-08,285.899994,292.000000,284.049988,291.500000,291.500000,395140
2023-02-09,289.200012,292.899994,285.950012,289.549988,289.549988,521581
2023-02-10,287.350006,292.899994,286.750000,289.250000,289.250000,780385
