Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,744.000000,746.750000,735.250000,737.950012,737.950012,1865988
2023-01-27,741.650024,756.700012,735.200012,744.700012,744.700012,4903817
2023-01-30,748.750000,750.549988,737.599976,745.150024,745.150024,1189091
2023-01-31,748.000000,766.700012,748.000000,757.200012,757.200012,3629320
2023-02-01,765.099976,771.599976,730.000000,742.150024,742.150024,3623038
2023-02-02,741.000000,744.950012,684.250000,696.400024,696.400024,7698238
2023-02-03,701.099976,718.000000,697.500000,715.700012,715.700012,2601859
2023-02-06,715.500000,716.700012,701.349976,714.549988,714.549988,1366976
2023-02-07,715.400024,716.950012,701.150024,709.250000,709.250000,1571287
2023-02-08,711.000000,723.799988,710.000000,722.650024,722.650024,1050880
2023-02-09,721.049988,722.750000,714.049988,717.099976,717.099976,1097590
2023-02-10,717.099976,729.349976,716.549988,726.900024,726.900024,1282246
