Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,927.299988,928.849976,912.799988,914.200012,914.200012,404812
2023-01-27,915.950012,925.150024,896.549988,907.099976,907.099976,1047819
2023-01-30,908.599976,912.299988,891.750000,903.799988,903.799988,1056310
2023-01-31,905.450012,920.000000,901.549988,913.250000,913.250000,2617690
2023-02-01,927.000000,939.000000,898.549988,929.700012,929.700012,2678949
2023-02-02,928.900024,948.900024,922.349976,939.700012,939.700012,1061085
2023-02-03,942.299988,949.450012,932.000000,935.000000,935.000000,1378549
2023-02-06,943.500000,944.650024,923.349976,937.299988,937.299988,675653
2023-02-07,938.250000,942.549988,930.500000,940.599976,940.599976,609325
2023-02-08,940.549988,946.000000,937.299988,940.700012,940.700012,602539
2023-02-09,940.650024,946.799988,937.799988,940.849976,940.849976,614802
2023-02-10,942.000000,950.150024,937.349976,940.400024,940.400024,746288
