Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,706.049988,706.650024,692.500000,695.049988,695.049988,43196
2023-01-27,692.349976,706.349976,680.150024,683.849976,683.849976,74978
2023-01-30,684.849976,698.049988,673.549988,681.950012,681.950012,42674
2023-01-31,686.000000,694.400024,682.000000,686.900024,686.900024,54748
2023-02-01,690.349976,717.250000,672.049988,681.450012,681.450012,100676
2023-02-02,681.000000,692.900024,665.000000,676.700012,676.700012,47803
2023-02-03,676.700012,678.950012,661.099976,670.150024,670.150024,68672
2023-02-06,670.950012,685.000000,668.950012,678.200012,678.200012,36798
2023-02-07,695.000000,695.000000,664.450012,670.950012,670.950012,75737
2023-02-08,665.000000,677.000000,656.049988,671.750000,671.750000,99436
2023-02-09,678.750000,680.099976,660.000000,669.349976,669.349976,71348
2023-02-10,665.950012,675.000000,664.849976,671.099976,671.099976,33696
