Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,1310.000000,1315.250000,1273.150024,1298.599976,1298.599976,136258
2023-01-27,1299.099976,1322.400024,1282.449951,1300.900024,1300.900024,125630
2023-01-30,1300.900024,1330.800049,1299.599976,1317.349976,1317.349976,137169
2023-01-31,1314.349976,1352.949951,1305.449951,1345.000000,1345.000000,122408
2023-02-01,1348.500000,1348.500000,1293.599976,1306.699951,1306.699951,107012
2023-02-02,1298.199951,1343.550049,1296.300049,1315.800049,1315.800049,94787
2023-02-03,1308.099976,1320.349976,1220.000000,1224.150024,1224.150024,339871
2023-02-06,1222.000000,1299.900024,1190.400024,1296.699951,1296.699951,396780
2023-02-07,1297.000000,1300.000000,1240.000000,1249.750000,1249.750000,204929
2023-02-08,1255.949951,1288.949951,1237.250000,1287.150024,1287.150024,197911
2023-02-09,1275.050049,1300.000000,1266.599976,1288.150024,1288.150024,167005
2023-02-10,1280.000000,1304.949951,1256.599976,1286.750000,1286.750000,198431
