Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,859.000000,861.750000,825.150024,830.200012,830.200012,255782
2023-01-27,825.000000,836.700012,776.500000,786.549988,786.549988,307190
2023-01-30,786.900024,792.400024,773.750000,780.200012,780.200012,131431
2023-01-31,780.200012,809.400024,773.000000,778.849976,778.849976,273514
2023-02-01,783.099976,796.799988,770.750000,787.099976,787.099976,238975
2023-02-02,789.799988,815.700012,781.400024,786.000000,786.000000,241175
2023-02-03,786.799988,792.450012,765.099976,776.650024,776.650024,148823
2023-02-06,778.950012,779.650024,755.000000,757.349976,757.349976,102849
2023-02-07,733.549988,752.700012,730.549988,737.200012,737.200012,190432
2023-02-08,740.000000,758.000000,738.150024,747.500000,747.500000,153616
2023-02-09,746.049988,756.599976,743.099976,750.349976,750.349976,89335
2023-02-10,758.000000,763.000000,743.799988,760.950012,760.950012,170013
