Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,995.000000,1043.650024,992.000000,1037.900024,1032.803955,5461484
2023-01-27,1040.000000,1074.900024,1032.750000,1050.800049,1045.640747,3629172
2023-01-30,1051.000000,1056.949951,1018.500000,1033.699951,1028.624512,1451127
2023-01-31,1037.650024,1043.900024,1020.000000,1036.750000,1031.659668,1311390
2023-02-01,1042.000000,1057.949951,1000.000000,1018.349976,1013.349976,1354579
2023-02-02,1018.349976,1022.000000,990.049988,1002.049988,1002.049988,1224788
2023-02-03,1005.299988,1039.800049,999.599976,1035.599976,1035.599976,1252136
2023-02-06,1035.599976,1064.500000,1026.199951,1057.150024,1057.150024,2089402
2023-02-07,1051.050049,1077.199951,1040.000000,1050.650024,1050.650024,1669515
2023-02-08,1045.000000,1055.650024,1037.699951,1039.550049,1039.550049,582218
2023-02-09,1039.550049,1054.699951,1030.599976,1049.800049,1049.800049,539534
2023-02-10,1045.000000,1087.000000,1045.000000,1075.349976,1075.349976,1989509
