Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,205.850006,206.250000,200.850006,201.449997,201.449997,9681030
2023-01-27,202.500000,203.850006,196.649994,202.350006,202.350006,13521282
2023-01-30,203.449997,205.800003,201.350006,204.350006,204.350006,10341362
2023-01-31,205.500000,214.649994,204.449997,212.899994,212.899994,16807189
2023-02-01,214.899994,215.399994,196.649994,205.850006,205.850006,19017445
2023-02-02,204.949997,208.800003,204.000000,206.300003,206.300003,9841415
2023-02-03,207.500000,208.199997,202.000000,205.300003,205.300003,10618799
2023-02-06,209.000000,212.850006,206.750000,208.550003,208.550003,17908243
2023-02-07,209.500000,210.000000,205.000000,206.300003,206.300003,8095192
2023-02-08,206.300003,207.550003,204.199997,207.149994,207.149994,8259877
2023-02-09,207.199997,207.649994,203.550003,205.500000,205.500000,6294658
2023-02-10,205.500000,206.149994,202.850006,204.800003,204.800003,5515771
