Date,Open,High,Low,Close,Adj Close,Volume
2023-01-25,869.900024,869.900024,849.000000,862.650024,862.650024,795188
2023-01-27,866.000000,873.000000,839.599976,855.150024,855.150024,1391478
2023-01-30,855.099976,869.849976,850.150024,865.099976,865.099976,542054
2023-01-31,867.000000,884.000000,864.500000,874.099976,874.099976,1355161
2023-02-01,884.849976,903.799988,845.049988,868.150024,868.150024,1510298
2023-02-02,862.000000,884.299988,860.049988,871.099976,871.099976,904253
2023-02-03,872.000000,884.450012,852.150024,867.549988,867.549988,1069217
2023-02-06,875.000000,884.000000,863.000000,875.849976,875.849976,680364
2023-02-07,878.000000,878.900024,859.200012,866.150024,866.150024,646067
2023-02-08,868.000000,869.150024,858.549988,866.400024,866.400024,586262
2023-02-09,864.500000,874.900024,863.000000,869.549988,869.549988,560265
2023-02-10,869.549988,885.000000,865.150024,883.000000,883.000000,623404
