ticker
GODFRYPHLP
GODREJAGRO
GODREJCP
GODREJIND
GODREJPROP
GRANULES
GRAPHITE
GRASIM
GRINDWELL
GRINFRA
GRSE
GSFC
GSPL
GUJALKALI
GUJGASLTD
HAL
HAPPSTMNDS
HATSUN
HAVELLS
HCLTECH
HDFC
HDFCAMC
HDFCBANK
HDFCLIFE
HEROMOTOCO
HFCL
HGS
HINDALCO
HINDCOPPER
HINDPETRO
HINDUNILVR
HINDZINC
HNDFDS
HOMEFIRST
HONAUT
HUDCO
IBULHSGFIN
ICICIBANK
ICICIGI
ICICIPRULI
IDBI
IDEA
IDFC
IDFCFIRSTB
IEX
IGL
IIFL
IIFLWAM
INDHOTEL
INDIACEM
INDIAMART
INDIANB
INDIGO
INDIGOPNTS
INDUSINDBK
INDUSTOWER
INFY
INGERRAND
INOXLEISUR
INTELLECT
IOB
IOC
IPCALAB
IRB
IRCON
IRCTC
IRFC
ISEC
ITC
ITI
JBCHEPHARM
JBMA
JINDALSTEL
JINDWORLD
JKCEMENT
JKLAKSHMI
JKPAPER
JMFINANCIL
JPPOWER
JSL
JSLHISAR
JSWENERGY
JSWSTEEL
JUBLFOOD
JUBLINGREA
JUBLPHARMA
JUSTDIAL
JYOTHYLAB
KAJARIACER
KALPATPOWR
KALYANKJIL
KANSAINER
KARURVYSYA
KEC
KEI
KENNAMET
KIMS
KIOCL
KNRCON
KOTAKBANK
KPITTECH
KPRMILL
KRBL
KSB
L&TFH
LALPATHLAB
LATENTVIEW
LAURUSLABS
LAXMIMACH
LEMONTREE
LICHSGFIN
LICI
LINDEINDIA
LODHA
LT
LTI
LTTS
LUPIN
LUXIND
LXCHEM
M&M
M&MFIN
MAHABANK
MAHINDCIE
MAHLIFE
MAHSCOOTER
MANAPPURAM
MANYAVAR
MAPMYINDIA
MARICO
MARUTI
MASTEK
MAXHEALTH
MAZDOCK
MCDOWELL-N
MCX
MEDPLUS
METROBRAND
METROPOLIS
MFL
MFSL
MGL
MHRIL
MINDACORP
MMTC
MOTHERSON
MOTILALOFS
MPHASIS
MRF
MRPL
MSUMI
MTARTECH
MUTHOOTFIN
NAM-INDIA
NATCOPHARM
NATIONALUM
NAUKRI
NAVINFLUOR
NBCC
NCC
NESTLEIND
NETWORK18
NH
NHPC
NIACL
NLCINDIA
NMDC
NTPC
NUVOCO
NYKAA
OBEROIRLTY
OFSS
OIL
ONGC
ORIENTELEC
PAGEIND
PATANJALI
PAYTM
PCBL
PEL
PERSISTENT
PETRONET
PFC
PFIZER
PGHH
PGHL
PHOENIXLTD
PIDILITIND
PIIND
PNB
PNBHOUSING
PNCINFRA
POLICYBZR
POLYCAB
POLYMED
POLYPLEX
POONAWALLA
POWERGRID
POWERINDIA
PPLPHARMA
PRAJIND
PRESTIGE
PRINCEPIPE
PRSMJOHNSN
PSB
PVR
QUESS
RADICO
RAIN
RAINBOW
RAJESHEXPO
RAMCOCEM
RATNAMANI
RAYMOND
RBA
RBLBANK
RCF
RECLTD
REDINGTON
RELAXO
RELIANCE
RELIGARE
RENUKA
RHIM
RITES
ROLEXRINGS
ROUTE
RPOWER
RTNINDIA
RVNL
SAIL
SANOFI
SAPPHIRE
SAREGAMA
SBICARD
SBILIFE
SBIN
SCHAEFFLER
SCI
SFL
SHOPERSTOP
SHREECEM
SHYAMMETL
SIEMENS
SIS
SJVN
SKFINDIA
SOBHA
SOLARINDS
SONACOMS
SONATSOFTW
SPARC
SPLPETRO
SRF
SRTRANSFIN
STARHEALTH
STLTECH
SUMICHEM
SUNCLAYLTD
SUNDARMFIN
SUNDRMFAST
SUNPHARMA
SUNTECK
SUNTV
SUPREMEIND
SUVENPHAR
SUZLON
SWANENERGY
SWSOLAR
SYMPHONY
SYNGENE
TANLA
TATACHEM
TATACOMM
TATACONSUM
TATAELXSI
TATAINVEST
TATAMOTORS
TATAMTRDVR
TATAPOWER
TATASTEEL
TCI
TCIEXP
TCS
TECHM
TEJASNET
THERMAX
TIINDIA
TIMKEN
TITAN
TMB
TORNTPHARM
TORNTPOWER
TRENT
TRIDENT
TRITURBINE
TRIVENI
TTKPRESTIG
TTML
TV18BRDCST
TVSMOTOR
UBL
UCOBANK
UJJIVANSFB
ULTRACEMCO
UNIONBANK
UNOMINDA
UPL
UTIAMC
VAIBHAVGBL
VBL
VEDL
VGUARD
VINATIORGA
VIPIND
VMART
VOLTAS
VRLLOG
VSTIND
VTL
WELCORP
WELSPUNIND
WESTLIFE
WHIRLPOOL
WIPRO
YESBANK
ZEEL
ZENSARTECH
ZFCVINDIA
ZOMATO
ZYDUSLIFE
ZYDUSWELL
