Time,101 (C),102 (C),103 (C),104 (C),105 (C),106 (C),107 (C),108 (C),109 (C),110 (C),111 (C),112 (C),113 (C),114 (C),115 (C),Temp,%RH
39.5,36.378454,36.386049,36.480781,36.440403,36.379701,36.368724,36.24182,36.318136,36.415289,39.70715,39.611724,40.393324,40.383883,39.809356,40.009755,39.8,32.814228
39.75,36.359741,36.407871,36.445356,36.437288,36.355818,36.346901,36.247016,36.328534,36.398667,39.755968,39.620035,40.45885,40.447219,39.829083,40.051291,39.7,32.338472
40,36.321276,36.383971,36.442231,36.421709,36.352702,36.358332,36.242859,36.345171,36.388278,39.821407,39.712497,40.55974,40.540666,39.978599,40.137478,39.7,32.338472
40.25,36.378454,36.448395,36.501619,36.469484,36.376586,36.384312,36.257408,36.369087,36.419445,39.880612,39.69068,40.613825,40.585313,40.046088,40.206013,39.7,31.192072
40.5,36.380533,36.39644,36.471404,36.467407,36.371394,36.357293,36.245977,36.330614,36.417367,39.915928,39.764442,40.619025,40.585313,39.765747,40.202898,39.7,32.567752
40.75,36.321276,36.367346,36.417225,36.432095,36.352702,36.352097,36.238702,36.338932,36.406978,39.935664,39.734314,40.606544,40.61127,39.972369,40.219512,39.8,32.814228
41,36.415879,36.453591,36.501619,36.471561,36.403584,36.391586,36.275074,36.379485,36.435028,39.934625,39.839243,40.694953,40.595696,39.952641,40.265202,39.8,32.699588
41.25,36.402364,36.42034,36.495368,36.47987,36.359971,36.391586,36.244938,36.359728,36.426717,39.951244,39.80392,40.718875,40.677721,40.073084,40.310891,39.9,32.487504
41.5,36.38781,36.401636,36.479739,36.47987,36.381778,36.381194,36.22935,36.362848,36.435028,39.88269,39.765481,40.694953,40.649687,39.99625,40.223666,39.9,30.882544
41.75,36.296325,36.366307,36.444314,36.417554,36.364125,36.362489,36.250134,36.34933,36.412172,39.887883,39.796648,40.694953,40.604002,39.848811,40.224704,39.9,31.685024
42,36.33687,36.398519,36.446398,36.42794,36.365163,36.351058,36.257408,36.359728,36.43295,39.912812,39.834048,40.577421,40.573891,40.025322,40.223666,39.9,33.060704
42.25,36.409642,36.439044,36.492242,36.476754,36.377624,36.383273,36.252212,36.359728,36.448534,39.961631,39.836126,40.603424,40.554164,39.968216,40.173822,40,33.0779
42.5,36.393008,36.395401,36.47453,36.459098,36.369317,36.380155,36.247016,36.334773,36.438145,39.872303,39.761325,40.554539,40.499134,39.877884,40.13644,40,31.81686
42.75,36.328553,36.354876,36.424518,36.416516,36.354779,36.380155,36.24182,36.348291,36.424639,39.893077,39.758209,40.5691,40.548972,40.011824,40.139555,40,30.89974
43,36.427315,36.45463,36.526625,36.505835,36.41293,36.420684,36.287545,36.385723,36.466195,39.913851,39.77587,40.575341,40.539628,39.961986,40.200821,39.9,30.882544
43.25,36.422117,36.4432,36.510996,36.489218,36.44512,36.38743,36.25429,36.377405,36.455806,39.897232,39.769637,40.553499,40.498096,39.907994,40.143709,39.9,30.997184
43.5,36.416919,36.399558,36.530792,36.488179,36.384893,36.379116,36.249094,36.331654,36.445417,39.825561,39.724964,40.56182,40.462793,39.814547,40.100096,39.9,30.997184
43.75,36.324394,36.361111,36.444314,36.432095,36.358933,36.37392,36.251173,36.35141,36.437106,39.90658,39.808076,40.590943,40.5199,39.932913,40.138517,39.9,31.226464
44,36.427315,36.456708,36.520373,36.501681,36.42539,36.422762,36.2678,36.387803,36.479701,39.885806,39.796648,40.604464,40.577006,39.980675,40.20809,39.9,31.111824
44.25,36.427315,36.456708,36.496409,36.491295,36.38697,36.419645,36.2678,36.374286,36.468273,39.989676,39.823659,40.604464,40.571815,39.876845,40.132286,39.9,31.226464
44.5,36.375335,36.388128,36.46932,36.4726,36.381778,36.384312,36.243898,36.357649,36.447495,40.000063,39.937938,40.638787,40.616462,39.939143,40.204974,39.9,32.372864
44.75,36.326474,36.361111,36.442231,36.444558,36.355818,36.394704,36.259486,36.35245,36.450612,39.994869,39.85171,40.602384,40.596734,39.944335,40.233011,39.9,32.372864
45,36.405483,36.404753,36.477655,36.473639,36.388008,36.406135,36.252212,36.368047,36.472428,39.927354,39.852749,40.574301,40.565585,39.939143,40.1624,39.9,32.831424
45.25,36.436671,36.450474,36.503703,36.506874,36.432659,36.405096,36.258447,36.398201,36.467234,39.844258,39.798726,40.557659,40.554164,39.840505,40.13644,39.9,32.487504
45.5,36.38781,36.401636,36.47453,36.475716,36.390085,36.378077,36.265722,36.376365,36.476584,39.843219,39.782103,40.633587,40.586351,39.859194,40.192514,39.9,31.226464
45.75,36.369097,36.368385,36.446398,36.446635,36.36101,36.388469,36.247016,36.413798,36.468273,39.993831,39.848593,40.648148,40.667338,40.055433,40.226781,39.9,30.423984
46,36.390929,36.417222,36.478697,36.471561,36.394238,36.408214,36.270918,36.381564,36.474506,39.920083,39.825737,40.683511,40.664224,40.022207,40.321275,39.9,30.423984
46.25,36.472018,36.457747,36.541211,36.51726,36.418122,36.442507,36.277153,36.394042,36.472428,40.04265,39.874565,40.682471,40.673568,40.099041,40.236126,39.9,30.767904
46.5,36.431473,36.43177,36.493284,36.495449,36.37347,36.405096,36.260526,36.389883,36.473467,39.997986,39.925472,40.683511,40.644496,39.99625,40.229896,39.9,31.914304
46.75,36.38781,36.405792,36.473488,36.457021,36.368278,36.418606,36.25533,36.363888,36.484895,39.993831,39.924433,40.691832,40.624768,40.079314,40.289085,39.9,31.799664
47,36.36286,36.371502,36.46932,36.503758,36.376586,36.398861,36.260526,36.387803,36.462039,39.939818,39.863138,40.619025,40.588428,40.069969,40.264163,39.9,31.914304
47.25,36.484493,36.486842,36.509954,36.541148,36.420198,36.444586,36.297937,36.409639,36.496323,40.049921,39.914044,40.67311,40.675645,40.024284,40.222627,40,31.70222
47.5,36.467859,36.461904,36.53496,36.513105,36.409814,36.442507,36.28131,36.412758,36.521257,40.049921,39.938977,40.679351,40.615423,40.101118,40.281816,40,31.24366
47.75,36.38677,36.394362,36.475571,36.492333,36.383854,36.400939,36.25429,36.426276,36.497362,40.145481,39.967028,40.690792,40.681875,40.086582,40.299469,40,31.01438
48,36.411721,36.415144,36.490158,36.490256,36.398392,36.404057,36.260526,36.4034,36.503595,40.020837,39.928588,40.682471,40.646572,40.099041,40.270394,40,31.01438
48.25,36.489691,36.483725,36.545379,36.545302,36.430582,36.468487,36.283388,36.406519,36.506712,39.973057,39.894305,40.631506,40.630998,39.936028,40.24651,40,31.58758
48.5,36.481374,36.467099,36.533918,36.536993,36.435774,36.433154,36.269878,36.409639,36.525412,39.97825,39.883916,40.642948,40.612309,39.97756,40.243395,40,31.81686
48.75,36.395087,36.409949,36.496409,36.488179,36.407738,36.419645,36.266761,36.414838,36.521257,39.961631,39.942094,40.657509,40.697449,40.023246,40.26001,40,31.9315
49,36.380533,36.426574,36.466194,36.4726,36.369317,36.424841,36.272996,36.387803,36.502557,39.945012,39.884954,40.689752,40.645534,39.900726,40.358658,40,30.89974
49.25,36.510483,36.455669,36.55684,36.551534,36.446158,36.462252,36.290662,36.438753,36.539957,40.044727,39.979494,40.734476,40.7151,39.966139,40.349312,39.9,30.653264
49.5,36.496968,36.507624,36.555798,36.542186,36.443043,36.448742,36.268839,36.425236,36.516062,40.015643,39.975339,40.724075,40.693296,40.014939,40.314006,40,30.7851
49.75,36.404444,36.415144,36.503703,36.501681,36.433698,36.423802,36.288584,36.438753,36.533724,40.037456,39.959755,40.725115,40.696411,40.090735,40.387733,40,31.12902
50,36.407562,36.406832,36.473488,36.490256,36.423314,36.426919,36.260526,36.416917,36.506712,40.040572,39.944172,40.697033,40.652802,40.107348,40.327506,40,31.9315
50.25,36.485532,36.485803,36.570384,36.549456,36.463811,36.462252,36.282349,36.439793,36.565929,40.055114,39.997156,40.67311,40.634113,40.078275,40.273509,40,32.5047
50.5,36.495928,36.495155,36.57351,36.562958,36.46485,36.453938,36.30625,36.479305,36.526451,40.029147,39.977417,40.66895,40.675645,40.052318,40.26624,40,32.73398
50.75,36.463701,36.46606,36.519331,36.525569,36.443043,36.453938,36.343662,36.435634,36.533724,40.080043,39.980533,40.67207,40.68499,40.117731,40.31193,40,31.58758
51,36.428354,36.425535,36.517247,36.51726,36.427467,36.428998,36.268839,36.449151,36.544113,40.140287,40.0304,40.707434,40.706794,40.20391,40.335813,40,30.2119
51.25,36.41276,36.417222,36.489116,36.503758,36.390085,36.432115,36.282349,36.424196,36.525412,40.044727,39.98365,40.693912,40.698487,40.071007,40.319198,40,30.67046
51.5,36.525037,36.508663,36.592264,36.573344,36.442005,36.488232,36.30625,36.481385,36.553463,40.068617,39.976378,40.714714,40.72756,40.086582,40.333736,40,31.12902
51.75,36.504245,36.505546,36.557882,36.585807,36.469003,36.469526,36.289623,36.466828,36.551385,40.054075,40.000272,40.755278,40.719253,40.098003,40.374234,40,31.47294
52,36.447067,36.449435,36.538085,36.589962,36.435774,36.466409,36.278192,36.466828,36.559696,40.051998,39.985728,40.788562,40.705756,40.091773,40.375272,40,31.01438
52.25,36.460582,36.460865,36.517247,36.521414,36.443043,36.463291,36.28131,36.435634,36.562813,40.056153,40.003389,40.77712,40.718215,40.166531,40.388771,40,31.47294
52.5,36.555186,36.526328,36.586013,36.594116,36.492886,36.473683,36.323917,36.477226,36.599174,40.01876,40.025206,40.754238,40.704717,40.110463,40.371118,40,31.81686
52.75,36.546869,36.542954,36.602683,36.588923,36.469003,36.49031,36.308329,36.477226,36.557618,40.046804,40.013778,40.675191,40.671492,40.10008,40.308814,40,32.39006
53,36.528156,36.46606,36.552672,36.548418,36.456542,36.478879,36.310407,36.470987,36.573202,40.093546,40.038712,40.707434,40.706794,40.054395,40.303622,40,32.5047
53.25,36.457463,36.448395,36.540169,36.526607,36.434736,36.478879,36.283388,36.472027,36.553463,40.054075,40.014817,40.733436,40.694334,40.140573,40.342043,40,31.70222
53.5,36.513602,36.502429,36.57872,36.573344,36.491848,36.49031,36.31976,36.468907,36.591902,40.083159,40.057412,40.754238,40.730675,40.172761,40.372157,40,30.7851
53.75,36.567661,36.523211,36.618312,36.596193,36.525077,36.511094,36.334309,36.495942,36.595019,40.100817,40.024167,40.800003,40.752479,40.055433,40.386694,40,29.98262
54,36.564542,36.545032,36.579761,36.594116,36.489771,36.509016,36.310407,36.474106,36.549307,40.097701,40.054295,40.786481,40.760785,40.110463,40.37631,40,30.7851
54.25,36.467859,36.472295,36.544337,36.555688,36.458619,36.46537,36.315603,36.479305,36.588785,40.121591,40.063645,40.812484,40.775322,40.147842,40.384618,40,31.58758
54.5,36.478255,36.455669,36.533918,36.567113,36.43889,36.495506,36.29378,36.465788,36.563852,40.113281,40.036634,40.740717,40.726522,40.149918,40.426154,40,32.27542
54.75,36.578057,36.563736,36.630815,36.638776,36.524038,36.524604,36.356132,36.50842,36.625147,40.160023,40.089618,40.778161,40.789858,40.144727,40.410578,40,32.16078
55,36.574938,36.574127,36.61206,36.620081,36.513654,36.538114,36.322878,36.50842,36.605408,40.241041,40.127018,40.815604,40.855271,40.158225,40.400194,40.1,31.719416
55.25,36.561423,36.52425,36.601641,36.603464,36.487694,36.474722,36.313525,36.50738,36.595019,40.156907,40.107279,40.802083,40.771168,40.187297,40.507149,40.1,30.573016
55.5,36.499047,36.479568,36.559965,36.587885,36.474195,36.507977,36.309368,36.50634,36.596058,40.165216,40.117668,40.828085,40.83762,40.220523,40.425115,40,31.01438
55.75,36.472018,36.471256,36.559965,36.566074,36.452389,36.47784,36.30625,36.491783,36.592941,40.150674,40.082345,40.846807,40.790896,40.239212,40.463536,40.1,31.719416
56,36.604047,36.574127,36.636024,36.640853,36.520923,36.54227,36.351975,36.530256,36.629302,40.118475,40.085462,40.809364,40.768054,40.13019,40.44796,40.1,32.292616
56.25,36.598849,36.562696,36.589139,36.640853,36.512616,36.537074,36.330152,36.521937,36.610602,40.1621,40.105201,40.765679,40.778437,40.165493,40.424077,40.1,32.407256
56.5,36.561423,36.588674,36.609977,36.630467,36.500155,36.531878,36.321838,36.50946,36.623069,40.133017,40.077151,40.778161,40.765977,40.14265,40.411616,40.1,32.177976
56.75,36.522958,36.503468,36.57351,36.57646,36.528192,36.510055,36.313525,36.529216,36.616836,40.1943,40.086501,40.815604,40.809586,40.173799,40.47392,40.1,31.146216
57,36.509443,36.486842,36.562049,36.595155,36.486656,36.496546,36.31976,36.5053,36.611641,40.134055,40.097929,40.796882,40.72756,40.175876,40.413693,40.1,31.146216
57.25,36.526077,36.482686,36.613102,36.604502,36.482502,36.510055,36.301054,36.533375,36.617874,40.181835,40.07819,40.800003,40.787781,40.251672,40.42823,40.1,30.916936
57.5,36.614443,36.619847,36.648527,36.654355,36.528192,36.574486,36.34574,36.526096,36.644886,40.163139,40.131174,40.836406,40.791934,40.132267,40.42823,40.1,31.146216
57.75,36.541671,36.520093,36.620396,36.627351,36.527154,36.530839,36.329113,36.535455,36.649041,40.202609,40.112474,40.819765,40.804394,40.188335,40.442768,40.1,31.146216
58,36.522958,36.529445,36.611018,36.61385,36.488733,36.520447,36.327034,36.551052,36.637614,40.130939,40.07819,40.834326,40.795049,40.202871,40.464574,40.1,31.490136
58.25,36.511522,36.502429,36.583929,36.607618,36.500155,36.51733,36.323917,36.534415,36.643847,40.223383,40.118707,40.782321,40.768054,40.096965,40.40227,40.1,31.031576
58.5,36.511522,36.48892,36.569342,36.605541,36.488733,36.51733,36.318721,36.524017,36.673975,40.157945,40.07819,40.785441,40.759747,40.202871,40.374234,40.1,31.490136
58.75,36.635235,36.613612,36.65582,36.675127,36.533384,36.573446,36.353014,36.566649,36.658392,40.223383,40.144679,40.791682,40.804394,40.19145,40.443806,40.1,31.948696
59,36.579096,36.551266,36.640192,36.62112,36.541691,36.554741,36.365485,36.585365,36.65943,40.260777,40.168574,40.834326,40.808547,40.278667,40.438614,40.1,31.031576
59.25,36.5687,36.539836,36.586013,36.637737,36.517808,36.538114,36.329113,36.563529,36.656314,40.247274,40.167535,40.866569,40.824122,40.231944,40.469766,40.1,31.375496
59.5,36.535433,36.515937,36.596432,36.615927,36.510539,36.557858,36.337426,36.563529,36.651119,40.154829,40.15403,40.844727,40.813739,40.169646,40.461459,40.1,31.490136
59.75,36.548948,36.53568,36.608935,36.601386,36.517808,36.546427,36.329113,36.551052,36.664625,40.251428,40.193508,40.800003,40.801279,40.254786,40.444845,40.1,31.490136
60,36.667462,36.629199,36.6777,36.707324,36.543768,36.590074,36.368602,36.598882,36.676053,40.178719,40.209091,40.807283,40.77636,40.196642,40.41577,40.1,32.063336
60.25,36.611324,36.577244,36.687077,36.708362,36.561421,36.586956,36.381073,36.587445,36.691636,40.201571,40.162341,40.7688,40.724445,40.207025,40.373195,40.1,31.834056
60.5,36.581176,36.541914,36.63394,36.636699,36.549998,36.562015,36.37172,36.592644,36.671897,40.183913,40.139485,40.805203,40.785705,40.25894,40.460421,40.1,30.802296
60.75,36.567661,36.533602,36.637066,36.647085,36.533384,36.553702,36.353014,36.579126,36.675014,40.216113,40.144679,40.833286,40.853194,40.228829,40.427192,40.1,30.802296
61,36.559344,36.471256,36.620396,36.639815,36.526115,36.553702,36.336387,36.570808,36.671897,40.1621,40.161302,40.816644,40.817892,40.195603,40.457306,40.1,29.885176
61.25,36.551027,36.531523,36.615186,36.633583,36.528192,36.548506,36.33327,36.622798,36.653197,40.172487,40.139485,40.824965,40.88642,40.223637,40.435499,40.1,30.916936
61.5,36.667462,36.613612,36.693329,36.712517,36.570766,36.591113,36.35925,36.607201,36.691636,40.221306,40.190391,40.844727,40.857347,40.278667,40.446922,40.1,31.490136
61.75,36.593651,36.579322,36.663113,36.682397,36.565574,36.634759,36.38419,36.608241,36.700986,40.256622,40.244414,40.887371,40.866692,40.339927,40.511302,40.1,31.490136
62,36.593651,36.565814,36.641234,36.66578,36.587381,36.585917,36.357171,36.603042,36.709298,40.234809,40.220519,40.894652,40.896803,40.274514,40.509226,40.1,31.948696
62.25,36.591572,36.577244,36.649569,36.668895,36.557267,36.583838,36.360289,36.61136,36.692675,40.325176,40.230908,40.887371,40.850079,40.353425,40.509226,40.1,31.146216
62.5,36.566621,36.549188,36.63915,36.652278,36.549998,36.562015,36.357171,36.592644,36.665664,40.259738,40.236103,40.845767,40.844888,40.290089,40.484304,40.1,31.260856
62.75,36.566621,36.531523,36.614144,36.643969,36.531307,36.56929,36.350936,36.604081,36.685403,40.171448,40.214286,40.824965,40.83762,40.196642,40.466651,40.1,31.490136
63,36.615482,36.5814,36.664155,36.696938,36.587381,36.60774,36.394582,36.653992,36.715531,40.241041,40.196624,40.88113,40.877075,40.311893,40.529994,40.2,31.621972
63.25,36.631076,36.586596,36.670407,36.722903,36.606072,36.62125,36.416406,36.651912,36.711375,40.220267,40.202858,40.902973,40.87396,40.338889,40.516494,40.2,31.278052
63.5,36.617562,36.601143,36.646443,36.703169,36.58115,36.60774,36.389386,36.630076,36.71657,40.190145,40.189352,40.883211,40.865654,40.268284,40.49988,40.2,30.934132
63.75,36.631076,36.598026,36.654778,36.692783,36.575958,36.618132,36.372759,36.630076,36.711375,40.25039,40.227791,40.853048,40.838658,40.308778,40.494688,40.1,31.260856
64,36.625878,36.584518,36.665197,36.689667,36.60088,36.601505,36.367563,36.618639,36.684364,40.25039,40.175846,40.842647,40.808547,40.243365,40.478074,40.2,31.965892
64.25,36.563502,36.543993,36.621437,36.657471,36.488733,36.591113,36.377955,36.61032,36.711375,40.181835,40.171691,40.854088,40.796088,40.278667,40.510264,40.2,32.195172
64.5,36.563502,36.545032,36.606851,36.666818,36.559344,36.601505,36.35925,36.658151,36.709298,40.207803,40.21948,40.848887,40.809586,40.291127,40.474958,40.2,31.736612
64.75,36.652908,36.640629,36.683951,36.730173,36.621648,36.655543,36.416406,36.675828,36.743581,40.260777,40.243375,40.836406,40.849041,40.226752,40.518571,40.2,31.163412
65,36.658106,36.602182,36.705831,36.727057,36.599842,36.623328,36.416406,36.66231,36.726959,40.260777,40.204936,40.855128,40.813739,40.305663,40.488458,40.1,31.031576
65.25,36.641472,36.556462,36.697496,36.730173,36.589458,36.623328,36.391465,36.667509,36.733192,40.217151,40.189352,40.866569,40.807509,40.183144,40.496765,40.1,30.229096
65.5,36.589492,36.602182,36.672491,36.708362,36.596726,36.62021,36.404974,36.647753,36.724881,40.190145,40.196624,40.861369,40.780513,40.235059,40.507149,40.1,30.229096
65.75,36.563502,36.546071,36.627689,36.674088,36.573882,36.617093,36.41017,36.667509,36.740465,40.275318,40.284931,40.843687,40.908224,40.384574,40.526878,40.1,30.687656
66,36.560384,36.540875,36.620396,36.672011,36.56869,36.601505,36.401857,36.659191,36.730076,40.318944,40.230908,40.887371,40.869807,40.36277,40.546608,40.1,30.573016
66.25,36.59573,36.574127,36.663113,36.695899,36.569728,36.611897,36.396661,36.657111,36.747737,40.231693,40.201819,40.867609,40.860462,40.328506,40.500918,40.1,31.260856
66.5,36.685136,36.65102,36.731879,36.742636,36.640339,36.674249,36.431994,36.696624,36.756048,40.207803,40.242336,40.900892,40.845926,40.282821,40.514418,40.1,31.604776
66.75,36.678898,36.626082,36.72146,36.742636,36.615418,36.654504,36.415366,36.693504,36.759165,40.264931,40.262075,40.885291,40.856309,40.288012,40.534147,40.1,31.375496
67,36.665383,36.640629,36.707915,36.747829,36.610226,36.652426,36.403935,36.66439,36.789293,40.319983,40.253764,40.882171,40.872922,40.383536,40.507149,40.2,31.163412
67.25,36.627958,36.602182,36.689161,36.715632,36.605034,36.644112,36.401857,36.696624,36.777865,40.254544,40.268309,40.899852,40.909262,40.358616,40.514418,40.2,31.163412
67.5,36.587413,36.580361,36.624563,36.68759,36.58115,36.644112,36.43719,36.66127,36.772671,40.324137,40.298437,40.870729,40.905109,40.358616,40.53207,40.1,30.916936
67.75,36.59573,36.583478,36.646443,36.71771,36.58115,36.627485,36.380034,36.688305,36.769554,40.351144,40.293242,40.887371,40.869807,40.331621,40.518571,40.2,31.851252
68,36.638354,36.598026,36.668323,36.716671,36.605034,36.627485,36.401857,36.689345,36.755009,40.372956,40.277659,40.888411,40.830352,40.308778,40.492611,40.2,31.278052
68.25,36.702809,36.671802,36.748549,36.774833,36.628917,36.662818,36.434072,36.725738,36.78306,40.291938,40.291164,40.884251,40.833466,40.353425,40.514418,40.2,31.163412
68.5,36.680977,36.653098,36.728753,36.777948,36.691221,36.668014,36.455895,36.712221,36.788254,40.245196,40.250647,40.867609,40.836581,40.311893,40.509226,40.2,30.704852
68.75,36.660185,36.619847,36.705831,36.757176,36.642416,36.684641,36.434072,36.726778,36.787215,40.244157,40.239219,40.904013,40.859424,40.36277,40.560107,40.2,30.590212
69,36.613403,36.595948,36.697496,36.755099,36.605034,36.656582,36.422641,36.723658,36.791371,40.36984,40.287009,40.946657,40.931067,40.382497,40.528955,40.2,30.819492
69.25,36.619641,36.593869,36.683951,36.719787,36.611264,36.640994,36.419523,36.712221,36.78306,40.317905,40.289087,40.960178,40.917569,40.402225,40.634872,40.2,30.704852
69.5,36.616522,36.65102,36.681868,36.730173,36.608149,36.662818,36.417445,36.709101,36.793449,40.328292,40.303631,40.963298,40.939373,40.35031,40.613066,40.2,30.704852
69.75,36.75167,36.675958,36.804812,36.780026,36.65903,36.713738,36.459013,36.735096,36.812149,40.364647,40.298437,41.001782,40.951833,40.416761,40.599566,40.2,31.392692
70,36.72672,36.704014,36.764178,36.817415,36.668376,36.713738,36.460052,36.755892,36.825654,40.414504,40.301553,40.943536,40.925875,40.363808,40.568414,40.2,32.080532
70.25,36.657066,36.637512,36.741256,36.775871,36.657992,36.705425,36.457974,36.756932,36.816304,40.350105,40.317137,40.925855,40.962216,40.336812,40.619296,40.2,32.080532
70.5,36.657066,36.644785,36.724586,36.762369,36.667338,36.697111,36.451738,36.76629,36.815265,40.371918,40.362848,40.98098,40.988173,40.379382,40.568414,40.2,32.424452
70.75,36.659146,36.626082,36.73813,36.778987,36.642416,36.702307,36.443425,36.763171,36.80176,40.357376,40.346226,41.002822,40.952871,40.426106,40.606835,40.2,31.392692
71,36.657066,36.634394,36.707915,36.754061,36.645531,36.705425,36.438229,36.763171,36.80176,40.459168,40.299476,40.972659,40.94145,40.404302,40.585029,40.2,30.704852
71.25,36.702809,36.655176,36.744382,36.793527,36.668376,36.691915,36.468366,36.76629,36.812149,40.443588,40.351421,40.966419,40.923799,40.474906,40.567376,40.2,30.819492
71.5,36.762066,36.727913,36.806896,36.857921,36.705758,36.748032,36.487071,36.779808,36.83916,40.380227,40.344148,40.940416,40.924837,40.367961,40.58399,40.2,30.934132
71.75,36.713205,36.674919,36.771471,36.795605,36.707835,36.72413,36.47564,36.799564,36.843316,40.396846,40.354537,40.964338,40.943526,40.388727,40.581914,40.2,31.163412
72,36.686175,36.668685,36.756884,36.82157,36.696413,36.688798,36.483954,36.748614,36.83916,40.381266,40.345187,40.974739,40.960139,40.425068,40.590221,40.2,31.392692
72.25,36.69969,36.660372,36.773555,36.79145,36.65903,36.721013,36.47564,36.785007,36.844355,40.373995,40.358693,40.937296,40.943526,40.373153,40.576722,40.2,30.819492
72.5,36.686175,36.663489,36.751675,36.846496,36.689144,36.791678,36.473562,36.778768,36.830849,40.352182,40.339993,40.904013,40.919645,40.378344,40.608912,40.2,31.048772
72.75,36.67474,36.646864,36.762094,36.788334,36.647608,36.710621,36.460052,36.785007,36.827732,40.370879,40.350382,40.890491,40.88642,40.351348,40.543493,40.2,31.392692
73,36.713205,36.678037,36.783974,36.82157,36.708874,36.73764,36.472522,36.796444,36.842277,40.34595,40.324409,40.926895,40.920684,40.420914,40.55803,40.2,31.392692
73.25,36.762066,36.719601,36.828776,36.859998,36.735872,36.775051,36.524482,36.846355,36.868249,40.395808,40.363887,40.937296,40.927952,40.391842,40.574645,40.2,30.934132
73.5,36.713205,36.706092,36.777722,36.831956,36.723411,36.766738,36.546306,36.838036,36.876561,40.399962,40.388821,40.941456,40.940411,40.418838,40.608912,40.2,30.590212
73.75,36.740234,36.687388,36.802728,36.834033,36.68499,36.775051,36.486032,36.822439,36.878638,40.359453,40.333759,40.939376,40.921722,40.348233,40.587106,40.2,31.278052
74,36.731918,36.695701,36.789183,36.834033,36.720296,36.76362,36.461091,36.814121,36.868249,40.34595,40.317137,40.954978,40.910301,40.473868,40.592298,40.2,31.621972
74.25,36.72672,36.675958,36.789183,36.834033,36.69849,36.736601,36.480836,36.822439,36.843316,40.381266,40.363887,40.974739,40.93522,40.413646,40.589182,40.2,31.278052
74.5,36.764145,36.681154,36.782932,36.815338,36.711989,36.769855,36.502659,36.830758,36.865133,40.403079,40.345187,40.968499,40.943526,40.375229,40.58399,40.2,31.392692
74.75,36.706967,36.69674,36.82044,36.83611,36.716142,36.758424,36.495385,36.82036,36.880716,40.404117,40.372199,40.990341,40.942488,40.403263,40.62345,40.2,31.278052
75,36.780779,36.765321,36.837111,36.885963,36.755602,36.785443,36.543188,36.876509,36.927467,40.516297,40.423105,40.992421,40.986097,40.459332,40.634872,40.2,31.048772
75.25,36.77766,36.7435,36.831901,36.877654,36.755602,36.80207,36.54007,36.881708,36.913961,40.363608,40.362848,40.973699,40.950794,40.420914,40.626565,40.2,31.736612
75.5,36.769343,36.721679,36.831901,36.869345,36.735872,36.780247,36.534874,36.87339,36.897339,40.407233,40.37116,40.951857,40.92899,40.412608,40.60995,40.2,31.736612
75.75,36.769343,36.724796,36.823566,36.885963,36.757678,36.812462,36.518247,36.87027,36.910844,40.421775,40.379471,40.913374,40.969484,40.44791,40.572568,40.2,31.048772
76,36.774541,36.70817,36.815231,36.861036,36.75041,36.77713,36.570207,36.859872,36.897339,40.421775,40.379471,40.924815,40.920684,40.45414,40.588144,40.2,31.392692
76.25,36.764145,36.702975,36.806896,36.847535,36.735872,36.788561,36.504738,36.840116,36.910844,40.353221,40.374276,40.954978,40.907186,40.420914,40.607874,40.2,30.475572
76.5,36.710086,36.680115,36.766262,36.838187,36.721334,36.785443,36.518247,36.887947,36.875522,40.398924,40.392977,41.005942,40.979867,40.443757,40.627603,40.2,30.475572
76.75,36.801571,36.741422,36.854823,36.908812,36.80233,36.814541,36.549423,36.948255,36.950322,40.471633,40.430377,41.011143,41.006863,40.500864,40.671216,40.2,30.360932
77,36.818204,36.765321,36.880871,36.909851,36.803368,36.831168,36.563972,36.913942,36.94305,40.494484,40.43661,40.987221,40.97156,40.453102,40.60995,40.2,31.278052
77.25,36.8286,36.753891,36.84232,36.931661,36.803368,36.814541,36.574364,36.927459,36.939933,40.40204,40.428299,40.967459,40.949756,40.395995,40.633834,40.2,32.309812
77.5,36.798452,36.757008,36.806896,36.906735,36.792984,36.836364,36.550462,36.902504,36.92435,40.346989,40.359732,40.932095,40.94145,40.463485,40.563222,40.2,32.080532
77.75,36.80469,36.757008,36.850655,36.901542,36.798176,36.817658,36.560854,36.910822,36.92435,40.338679,40.378432,40.891531,40.903033,40.401187,40.561146,40.2,31.048772
78,36.798452,36.726874,36.850655,36.898426,36.77637,36.833246,36.555658,36.885867,36.932661,40.423853,40.356615,40.915454,40.906147,40.379382,40.596451,40.2,30.934132
78.25,36.85667,36.706092,36.815231,36.894272,36.753525,36.811423,36.555658,36.903544,36.926428,40.401001,40.38986,40.956018,40.995441,40.445834,40.616181,40.2,30.475572
78.5,36.733997,36.705053,36.801686,36.866229,36.748333,36.814541,36.565011,36.919141,36.94305,40.43424,40.411677,41.045466,40.997518,40.534089,40.651486,40.2,30.360932
78.75,36.763106,36.749734,36.828776,36.88077,36.775331,36.819737,36.557737,36.952414,36.939933,40.401001,40.416871,41.032985,40.958062,40.395995,40.616181,40.2,30.590212
79,36.836917,36.811041,36.910044,36.948279,36.821021,36.871697,36.600344,36.943056,36.9711,40.575503,40.478166,40.941456,40.950794,40.498787,40.602682,40.2,31.163412
