Time,101 (C),102 (C),103 (C),104 (C),105 (C),106 (C),107 (C),108 (C),109 (C),110 (C),111 (C),112 (C),113 (C),114 (C),115 (C),Temp,%RH
39.5,31.180454,31.216527,31.323376,31.377228,31.316462,31.412779,31.24015,31.484106,31.423374,31.770443,31.730628,31.889466,31.942504,31.850786,31.79705,31.3,61.846808
39.75,31.193968,31.233153,31.333795,31.416695,31.333077,31.410701,31.248464,31.480987,31.433763,31.750708,31.711928,31.891546,31.927967,31.850786,31.785627,31.2,61.158968
40,31.185652,31.246661,31.331711,31.396962,31.316462,31.421093,31.248464,31.480987,31.403635,31.732011,31.711928,31.874905,31.919661,31.850786,31.738899,31.2,61.388248
40.25,31.180454,31.246661,31.317125,31.402155,31.341384,31.415897,31.237033,31.492425,31.420258,31.701889,31.650633,31.842661,31.876052,31.807178,31.735784,31.2,61.617528
40.5,31.197087,31.241465,31.328585,31.416695,31.335154,31.432524,31.25366,31.484106,31.411947,31.682153,31.655828,31.834341,31.876052,31.795756,31.733707,31.2,61.617528
40.75,31.243869,31.22484,31.331711,31.413579,31.357998,31.440838,31.243268,31.509061,31.423374,31.690463,31.675567,31.842661,31.900972,31.840403,31.735784,31.2,61.388248
41,31.185652,31.244583,31.336921,31.413579,31.329962,31.419014,31.245346,31.495544,31.425452,31.685269,31.675567,31.839541,31.878129,31.795756,31.810549,31.2,62.878568
41.25,31.18877,31.23627,31.328585,31.433313,31.296733,31.434602,31.261974,31.505942,31.439997,31.701889,31.697384,31.850982,31.878129,31.812369,31.733707,31.2,62.076088
41.5,31.191889,31.252895,31.323376,31.416695,31.335154,31.410701,31.25366,31.509061,31.43688,31.707082,31.703617,31.847862,31.914469,31.834173,31.758629,31.2,61.388248
41.75,31.180454,31.233153,31.358801,31.430197,31.343461,31.410701,31.25366,31.503862,31.417141,31.707082,31.667255,31.839541,31.909278,31.800948,31.727477,31.2,60.929688
42,31.205404,31.241465,31.381722,31.427081,31.346576,31.42421,31.261974,31.525698,31.450386,31.707082,31.670372,31.842661,31.845942,31.812369,31.700478,31.2,61.732168
42.25,31.185652,31.227957,31.350465,31.413579,31.354883,31.440838,31.278601,31.530897,31.439997,31.685269,31.675567,31.803138,31.839712,31.798871,31.717093,31.2,62.305368
42.5,31.18877,31.258091,31.331711,31.433313,31.343461,31.449151,31.273405,31.500743,31.43688,31.670728,31.603883,31.82602,31.848018,31.795756,31.703594,31.2,62.420008
42.75,31.208523,31.249778,31.350465,31.438506,31.354883,31.446034,31.284836,31.536096,31.442075,31.710198,31.675567,31.834341,31.842827,31.798871,31.7254,31.2,62.076088
43,31.208523,31.233153,31.345256,31.421888,31.360075,31.440838,31.284836,31.534017,31.445191,31.660341,31.642322,31.801057,31.851133,31.804063,31.708786,31.2,61.158968
43.25,31.205404,31.238348,31.348382,31.441622,31.368382,31.440838,31.270287,31.530897,31.395324,31.707082,31.647516,31.803138,31.854248,31.790565,31.689056,31.2,61.273608
43.5,31.185652,31.258091,31.353591,31.441622,31.36319,31.442916,31.281718,31.530897,31.458697,31.690463,31.642322,31.817699,31.856325,31.78745,31.722285,31.2,62.649288
43.75,31.200206,31.249778,31.373387,31.452008,31.365267,31.45123,31.276522,31.489305,31.442075,31.703966,31.642322,31.806258,31.862554,31.779144,31.717093,31.2,62.878568
44,31.172137,31.258091,31.361926,31.43539,31.365267,31.457465,31.350306,31.555852,31.456619,31.745514,31.705695,31.82602,31.856325,31.800948,31.7254,31.2,61.732168
44.25,31.191889,31.258091,31.361926,31.452008,31.373574,31.459543,31.29315,31.534017,31.458697,31.773559,31.714006,31.864504,31.884359,31.815484,31.730592,31.2,59.897928
44.5,31.246988,31.284068,31.370261,31.475895,31.380843,31.464739,31.304581,31.546494,31.474281,31.770443,31.721278,31.83018,31.880206,31.811331,31.737861,31.2,59.536812
44.75,31.317681,31.352649,31.450488,31.517439,31.459762,31.497994,31.322247,31.595365,31.505448,31.760056,31.731667,31.835381,31.882282,31.841442,31.721246,31.2,61.027132
45,31.328077,31.356805,31.441111,31.52471,31.437955,31.517738,31.325365,31.602643,31.473242,31.78083,31.722317,31.847862,31.897857,31.855978,31.754475,31.2,61.256412
45.25,31.325998,31.380705,31.45153,31.537173,31.461838,31.525013,31.337835,31.607842,31.517914,31.805759,31.751406,31.862423,31.90201,31.798871,31.730592,31.2,62.173532
45.5,31.336394,31.367197,31.416105,31.528864,31.458723,31.509425,31.351345,31.577688,31.498175,31.795372,31.74829,31.862423,31.893703,31.831059,31.738899,31.2,62.190728
45.75,31.331196,31.358884,31.459865,31.550675,31.458723,31.509425,31.339914,31.588086,31.509603,31.755901,31.720239,31.868664,31.880206,31.795756,31.747206,31.2,62.190728
46,31.339512,31.362001,31.471326,31.545482,31.470146,31.519817,31.354462,31.602643,31.528303,31.783946,31.728551,31.879065,31.888512,31.831059,31.735784,31.2,61.732168
46.25,31.286493,31.389018,31.48487,31.528864,31.453531,31.536444,31.324326,31.616161,31.514798,31.753824,31.753484,31.83226,31.868784,31.800948,31.738899,31.2,60.453932
46.5,31.325998,31.367197,31.45153,31.53925,31.46703,31.514621,31.337835,31.607842,31.509603,31.78083,31.671411,31.815619,31.818946,31.782258,31.697363,31.2,61.600332
46.75,31.34471,31.372392,31.466116,31.542366,31.470146,31.531248,31.362776,31.624479,31.498175,31.698773,31.646477,31.793777,31.832444,31.784335,31.685941,31.2,61.256412
47,31.328077,31.380705,31.466116,31.53925,31.447301,31.522934,31.337835,31.599524,31.506486,31.695656,31.640244,31.796897,31.818946,31.773952,31.678672,31.2,61.256412
47.25,31.336394,31.364079,31.4682,31.530941,31.455608,31.525013,31.351345,31.591206,31.528303,31.737204,31.690111,31.804178,31.855286,31.790565,31.697363,31.2,62.402812
47.5,31.334314,31.378627,31.459865,31.547559,31.461838,31.544758,31.364854,31.616161,31.517914,31.750708,31.696345,31.804178,31.857363,31.812369,31.689056,31.2,61.714972
47.75,31.339512,31.367197,31.466116,31.550675,31.455608,31.539562,31.40954,31.604723,31.523109,31.745514,31.690111,31.815619,31.835559,31.809254,31.708786,31.2,61.256412
48,31.322879,31.375509,31.471326,31.538211,31.462877,31.519817,31.363815,31.637997,31.521031,31.742398,31.732706,31.808338,31.848018,31.773952,31.718131,31.2,61.600332
48.25,31.339512,31.370314,31.466116,31.525748,31.48676,31.481366,31.359658,31.61928,31.514798,31.764211,31.70985,31.810418,31.857363,31.779144,31.71917,31.2,61.371052
48.5,31.328077,31.370314,31.457781,31.585987,31.48053,31.533326,31.364854,31.629678,31.521031,31.770443,31.715045,31.810418,31.860478,31.812369,31.697363,31.2,61.600332
48.75,31.331196,31.380705,31.482787,31.555868,31.458723,31.525013,31.348227,31.629678,31.523109,31.770443,31.739978,31.82914,31.885397,31.812369,31.680749,31.2,62.288172
49,31.339512,31.383822,31.474451,31.534057,31.48053,31.547875,31.376286,31.616161,31.521031,31.778752,31.715045,31.820819,31.860478,31.812369,31.702555,31.2,61.829612
49.25,31.336394,31.366157,31.450488,31.53925,31.462877,31.525013,31.363815,31.633837,31.518953,31.746553,31.70985,31.820819,31.830367,31.791603,31.709824,31.2,61.829612
49.5,31.289612,31.370314,31.453613,31.518478,31.463915,31.52813,31.38356,31.643196,31.52207,31.754862,31.676606,31.82498,31.844903,31.784335,31.71917,31.2,61.141772
49.75,31.279216,31.342258,31.445278,31.538211,31.478453,31.533326,31.377325,31.641116,31.530381,31.718508,31.678683,31.819779,31.848018,31.776029,31.658942,31.2,61.256412
50,31.26778,31.336023,31.441111,31.535096,31.468069,31.539562,31.392913,31.6224,31.528303,31.745514,31.701539,31.837461,31.862554,31.818599,31.715016,31.2,62.861372
50.25,31.265701,31.330828,31.440069,31.534057,31.449378,31.52813,31.381482,31.653594,31.538692,31.708121,31.680761,31.791697,31.856325,31.826905,31.723323,31.2,61.714972
50.5,31.287532,31.311085,31.434859,31.545482,31.457685,31.564502,31.367972,31.661912,31.549081,31.710198,31.67245,31.811458,31.878129,31.805101,31.701517,31.2,61.371052
50.75,31.347829,31.404604,31.497373,31.580794,31.501298,31.596718,31.415775,31.683748,31.587521,31.671766,31.650633,31.795857,31.818946,31.782258,31.676595,31.2,60.339292
51,31.369661,31.410839,31.50675,31.603643,31.54491,31.574894,31.399148,31.684788,31.575054,31.714353,31.694267,31.816659,31.825176,31.789527,31.701517,31.2,61.944252
51.25,31.380057,31.43266,31.531756,31.616106,31.549064,31.601914,31.416814,31.698305,31.599987,31.72474,31.747251,31.784416,31.827252,31.764607,31.694248,31.2,61.600332
51.5,31.374859,31.449285,31.531756,31.594296,31.537642,31.596718,31.433442,31.701424,31.594793,31.757978,31.686995,31.817699,31.845942,31.803024,31.712939,31.2,61.027132
51.75,31.380057,31.429542,31.520295,31.641033,31.527258,31.615423,31.42201,31.714942,31.580248,31.77252,31.703617,31.820819,31.829329,31.792641,31.697363,31.2,61.829612
52,31.374859,31.424347,31.526546,31.596373,31.507528,31.588404,31.438638,31.678549,31.533498,31.77252,31.6818,31.820819,31.832444,31.778105,31.69944,31.2,61.829612
52.25,31.363423,31.410839,31.509876,31.602605,31.535565,31.5936,31.441755,31.676469,31.58856,31.72474,31.711928,31.834341,31.827252,31.819637,31.702555,31.2,61.829612
52.5,31.37174,31.410839,31.50675,31.604682,31.535565,31.605031,31.450069,31.720141,31.561548,31.757978,31.703617,31.837461,31.854248,31.794718,31.729554,31.2,60.224652
52.75,31.376938,31.413956,31.518211,31.619222,31.510643,31.605031,31.458382,31.709743,31.591676,31.786023,31.725434,31.814579,31.85944,31.814446,31.716054,31.2,60.797852
53,31.383176,31.419151,31.51196,31.588064,31.524142,31.591522,31.408501,31.695186,31.586482,31.80472,31.698422,31.8229,31.83452,31.833135,31.702555,31.2,61.944252
53.25,31.368621,31.416034,31.503625,31.604682,31.504413,31.571777,31.441755,31.678549,31.569859,31.77252,31.730628,31.8229,31.849057,31.800948,31.710862,31.2,61.829612
53.5,31.338473,31.416034,31.49529,31.604682,31.494029,31.599835,31.425128,31.684788,31.586482,31.802643,31.745173,31.8229,31.842827,31.831059,31.71917,31.2,61.714972
53.75,31.355106,31.402526,31.526546,31.607798,31.507528,31.5936,31.441755,31.701424,31.580248,31.755901,31.686995,31.809378,31.837635,31.789527,31.702555,31.2,62.058892
54,31.34471,31.399409,31.501541,31.65765,31.521027,31.596718,31.425128,31.695186,31.563626,31.706043,31.662061,31.787536,31.80441,31.751109,31.682826,31.2,61.714972
54.25,31.42372,31.454481,31.492164,31.652457,31.541795,31.615423,31.454226,31.711822,31.584404,31.714353,31.657905,31.784416,31.78572,31.756301,31.686979,31.2,61.371052
54.5,31.484017,31.514749,31.581767,31.689847,31.5906,31.662187,31.490598,31.745096,31.618688,31.753824,31.696345,31.789616,31.815831,31.767722,31.698402,31.2,62.058892
54.75,31.461146,31.498123,31.598438,31.681538,31.573986,31.648678,31.496833,31.738857,31.618688,31.742398,31.69115,31.795857,31.837635,31.74488,31.670365,31.2,62.058892
55,31.486096,31.514749,31.603647,31.681538,31.59683,31.65907,31.488519,31.741977,31.598949,31.720585,31.624661,31.762574,31.796103,31.74488,31.675557,31.2,61.600332
55.25,31.4757,31.52514,31.609898,31.678422,31.59683,31.650756,31.482284,31.741977,31.613493,31.762133,31.69115,31.757373,31.787797,31.753186,31.665173,31.2,61.371052
55.5,31.477779,31.508514,31.593228,31.683615,31.5906,31.64556,31.480206,31.741977,31.623882,31.775636,31.688033,31.792737,31.821022,31.767722,31.692171,31.1,61.829612
55.75,31.480898,31.508514,31.593228,31.670114,31.588523,31.642442,31.480206,31.741977,31.613493,31.770443,31.696345,31.776095,31.815831,31.761492,31.675557,31.1,61.714972
56,31.464264,31.498123,31.580725,31.673229,31.581254,31.640364,31.480206,31.686867,31.606221,31.699811,31.650633,31.759453,31.776376,31.736573,31.639213,31.1,61.714972
56.25,31.469462,31.511631,31.593228,31.670114,31.602022,31.656991,31.52697,31.708703,31.602065,31.687347,31.616349,31.729291,31.760801,31.68985,31.656866,31.2,61.600332
56.5,31.428918,31.47838,31.569264,31.663882,31.580216,31.612306,31.484362,31.758613,31.622843,31.713314,31.693228,31.764654,31.782605,31.733458,31.658942,31.2,60.912492
56.75,31.428918,31.45552,31.556762,31.677384,31.562563,31.634129,31.47397,31.749255,31.619727,31.778752,31.731667,31.817699,31.817908,31.779144,31.704632,31.2,61.256412
57,31.395651,31.458637,31.565097,31.647264,31.567755,31.623737,31.496833,31.757574,31.633232,31.759017,31.698422,31.789616,31.839712,31.790565,31.709824,31.2,60.912492
57.25,31.385255,31.446168,31.567181,31.639994,31.581254,31.620619,31.496833,31.755494,31.615571,31.743437,31.683878,31.801057,31.823099,31.788488,31.688018,31.1,61.371052
57.5,31.393572,31.487732,31.575516,31.604682,31.576062,31.637246,31.493715,31.752375,31.632193,31.72474,31.67245,31.784416,31.823099,31.788488,31.712939,31.2,61.256412
57.75,31.407086,31.446168,31.530714,31.656612,31.562563,31.640364,31.490598,31.744056,31.626999,31.741359,31.685956,31.786496,31.842827,31.788488,31.676595,31.2,61.141772
58,31.39877,31.464872,31.53384,31.639994,31.562563,31.625815,31.488519,31.755494,31.637388,31.784985,31.708811,31.801057,31.861516,31.786412,31.701517,31.2,60.797852
58.25,31.395651,31.448246,31.530714,31.631685,31.57087,31.617502,31.482284,31.736778,31.623882,31.774598,31.714006,31.833301,31.861516,31.786412,31.709824,31.2,61.256412
58.5,31.39877,31.477341,31.563013,31.649342,31.572947,31.628933,31.495794,31.754454,31.622843,31.753824,31.70985,31.794817,31.826214,31.800948,31.726438,31.2,61.600332
58.75,31.439314,31.524101,31.614066,31.692963,31.61656,31.694402,31.523852,31.795006,31.665438,31.759017,31.706734,31.798977,31.822061,31.814446,31.674518,31.2,61.600332
59,31.499611,31.530335,31.63803,31.733468,31.630059,31.680893,31.529048,31.782529,31.666477,31.768365,31.707773,31.806258,31.83452,31.791603,31.701517,31.2,61.371052
59.25,31.484017,31.515788,31.61615,31.69504,31.631098,31.68401,31.508264,31.77629,31.65401,31.740321,31.697384,31.788576,31.788835,31.779144,31.696325,31.2,62.173532
59.5,31.50273,31.540726,31.617192,31.696079,31.61656,31.672579,31.523852,31.789807,31.665438,31.789139,31.742056,31.763614,31.822061,31.784335,31.718131,31.2,61.600332
59.75,31.521442,31.571899,31.627611,31.722044,31.645635,31.699598,31.547754,31.802285,31.673749,31.835881,31.758679,31.8229,31.856325,31.79991,31.7254,31.2,60.797852
60,31.511046,31.565665,31.650533,31.718928,31.637328,31.705834,31.542558,31.804365,31.662321,31.830687,31.731667,31.819779,31.848018,31.783297,31.717093,31.2,60.453932
60.25,31.519363,31.550078,31.667203,31.716851,31.650827,31.69752,31.545675,31.790847,31.657127,31.77252,31.764912,31.8229,31.848018,31.801986,31.70567,31.2,61.141772
60.5,31.52768,31.558391,31.642197,31.727237,31.656019,31.68401,31.550871,31.799166,31.670633,31.802643,31.733745,31.803138,31.80441,31.801986,31.713978,31.2,61.371052
60.75,31.524561,31.555274,31.644281,31.710619,31.640443,31.694402,31.550871,31.796046,31.645699,31.775636,31.70985,31.803138,31.839712,31.77499,31.689056,31.2,60.912492
61,31.535997,31.555274,31.652616,31.725159,31.629021,31.69752,31.534244,31.747176,31.665438,31.794333,31.725434,31.791697,31.819984,31.786412,31.717093,31.2,61.256412
61.25,31.507928,31.563586,31.642197,31.718928,31.629021,31.689206,31.534244,31.82724,31.645699,31.797449,31.733745,31.791697,31.79818,31.769799,31.685941,31.2,61.944252
61.5,31.519363,31.546961,31.633862,31.713735,31.66225,31.68401,31.53944,31.810603,31.667516,31.767327,31.725434,31.816659,31.828291,31.77499,31.70567,31.2,62.402812
61.75,31.516244,31.560469,31.630736,31.725159,31.656019,31.686089,31.545675,31.804365,31.662321,31.77252,31.715045,31.808338,31.817908,31.786412,31.677634,31.2,61.371052
62,31.504809,31.552156,31.611982,31.725159,31.640443,31.705834,31.553989,31.810603,31.684138,31.78083,31.736862,31.816659,31.80441,31.763569,31.680749,31.2,60.436736
62.25,31.521442,31.563586,31.647407,31.705426,31.637328,31.702716,31.542558,31.790847,31.678944,31.759017,31.715045,31.806258,31.814793,31.766684,31.744091,31.2,60.895296
62.5,31.507928,31.555274,31.630736,31.730352,31.645635,31.69752,31.545675,31.799166,31.640505,31.805759,31.756601,31.800017,31.823099,31.778105,31.758629,31.2,62.270976
62.75,31.507928,31.555274,31.655742,31.710619,31.645635,31.714147,31.553989,31.812683,31.65401,31.777714,31.703617,31.778175,31.787797,31.766684,31.672442,31.2,62.861372
63,31.504809,31.543844,31.639072,31.713735,31.637328,31.686089,31.537362,31.785648,31.670633,31.736166,31.693228,31.761534,31.754571,31.728267,31.645443,31.2,61.485692
63.25,31.494413,31.480458,31.624485,31.722044,31.624867,31.691285,31.550871,31.810603,31.655049,31.763172,31.724395,31.797937,31.79818,31.733458,31.688018,31.1,61.371052
63.5,31.430997,31.52514,31.603647,31.725159,31.625906,31.702716,31.546714,31.815802,31.675827,31.764211,31.699461,31.754253,31.815831,31.785373,31.689056,31.1,61.141772
63.75,31.469462,31.508514,31.592186,31.719966,31.629021,31.686089,31.535283,31.799166,31.675827,31.714353,31.627777,31.774015,31.799218,31.752148,31.664134,31.1,62.270976
64,31.459066,31.50124,31.63282,31.697117,31.621752,31.686089,31.550871,31.800205,31.670633,31.696695,31.630894,31.754253,31.765993,31.729305,31.646482,31.1,62.976012
64.25,31.467383,31.545922,31.599479,31.711658,31.621752,31.677775,31.537362,31.795006,31.609338,31.673844,31.632972,31.735531,31.765993,31.754224,31.643366,31.1,61.485692
64.5,31.439314,31.498123,31.585935,31.700233,31.624867,31.689206,31.559185,31.818922,31.69245,31.732011,31.710889,31.786496,31.823099,31.765646,31.698402,31.1,61.141772
64.75,31.452829,31.534492,31.609898,31.727237,31.624867,31.714147,31.550871,31.83036,31.684138,31.74863,31.688033,31.765694,31.802333,31.761492,31.670365,31.1,61.256412
65,31.543274,31.567743,31.656784,31.738661,31.660173,31.738049,31.595557,31.841797,31.69245,31.743437,31.671411,31.784416,31.787797,31.756301,31.67348,31.1,61.371052
65.25,31.543274,31.577095,31.656784,31.765665,31.687171,31.779617,31.602831,31.851156,31.7205,31.715392,31.668294,31.761534,31.770146,31.743841,31.662058,31.1,60.453932
65.5,31.534957,31.587486,31.648449,31.762549,31.681979,31.809754,31.608027,31.862593,31.723617,31.725779,31.693228,31.761534,31.79195,31.782258,31.67348,31.2,62.632092
65.75,31.548472,31.579173,31.667203,31.773974,31.687171,31.729735,31.602831,31.848036,31.713228,31.759017,31.70985,31.769854,31.775337,31.763569,31.670365,31.1,62.058892
66,31.556789,31.604111,31.691167,31.760472,31.707939,31.757794,31.602831,31.859474,31.694527,31.807836,31.742056,31.802098,31.830367,31.788488,31.688018,31.2,61.829612
66.25,31.565106,31.590603,31.677622,31.745931,31.711054,31.741166,31.605949,31.867792,31.719461,31.752785,31.686995,31.783376,31.803371,31.740726,31.677634,31.1,61.256412
66.5,31.568224,31.604111,31.674496,31.787475,31.686133,31.751558,31.589322,31.859474,31.689333,31.769404,31.695306,31.769854,31.816869,31.780182,31.716054,31.1,60.797852
66.75,31.570304,31.590603,31.674496,31.768781,31.697555,31.759872,31.608027,31.854275,31.714266,31.741359,31.689072,31.753213,31.795065,31.735535,31.677634,31.1,60.912492
67,31.556789,31.659184,31.660952,31.75424,31.707939,31.754676,31.597635,31.856355,31.714266,31.736166,31.686995,31.741772,31.786759,31.743841,31.674518,31.2,61.371052
67.25,31.55367,31.579173,31.660952,31.757356,31.691325,31.734931,31.611145,31.862593,31.716344,31.729934,31.692189,31.766734,31.786759,31.752148,31.666211,31.2,61.485692
67.5,31.537036,31.607229,31.674496,31.760472,31.689248,31.759872,31.602831,31.854275,31.69245,31.752785,31.735823,31.771935,31.789873,31.740726,31.677634,31.2,61.256412
67.75,31.551591,31.595798,31.671371,31.768781,31.697555,31.721422,31.599714,31.851156,31.700761,31.80472,31.711928,31.800017,31.814793,31.782258,31.680749,31.2,61.944252
68,31.55367,31.584368,31.679706,31.765665,31.69444,31.734931,31.616341,31.842837,31.71115,31.761095,31.722317,31.71993,31.781567,31.760454,31.664134,31.2,61.600332
68.25,31.537036,31.587486,31.649491,31.760472,31.689248,31.738049,31.5914,31.842837,31.694527,31.711237,31.678683,31.741772,31.756648,31.727229,31.639213,31.2,62.173532
68.5,31.545353,31.590603,31.669287,31.776051,31.686133,31.746362,31.611145,31.845957,31.700761,31.777714,31.735823,31.766734,31.783644,31.740726,31.652712,31.1,61.600332
68.75,31.543274,31.590603,31.666161,31.740738,31.680941,31.741166,31.605949,31.845957,31.702839,31.677999,31.678683,31.753213,31.773261,31.746956,31.649597,31.1,60.683212
69,31.548472,31.58229,31.652616,31.765665,31.69444,31.724539,31.602831,31.839718,31.702839,31.697734,31.642322,31.730331,31.745227,31.715807,31.62779,31.2,61.256412
69.25,31.551591,31.590603,31.646365,31.770858,31.69444,31.729735,31.589322,31.854275,31.697644,31.72474,31.650633,31.733451,31.742112,31.718922,31.636098,31.2,62.632092
69.5,31.529759,31.595798,31.660952,31.749047,31.702747,31.713108,31.602831,31.821001,31.716344,31.766288,31.695306,31.746972,31.789873,31.757339,31.664134,31.2,61.714972
69.75,31.548472,31.591642,31.661994,31.758395,31.69444,31.734931,31.657909,31.850116,31.689333,31.762133,31.688033,31.774015,31.787797,31.764607,31.649597,31.2,60.436736
70,31.633719,31.638402,31.709921,31.811363,31.724554,31.773382,31.616341,31.877151,31.731928,31.79641,31.747251,31.762574,31.796103,31.756301,31.677634,31.2,60.666016
70.25,31.602531,31.650871,31.714088,31.825904,31.708978,31.798322,31.61738,31.886509,31.728811,31.753824,31.717123,31.779215,31.796103,31.757339,31.66725,31.2,62.041696
70.5,31.627482,31.658144,31.760974,31.814479,31.794126,31.784813,31.642321,31.889628,31.764134,31.777714,31.735823,31.769854,31.826214,31.78745,31.66725,31.2,62.156336
70.75,31.647234,31.666457,31.754723,31.831097,31.77232,31.798322,31.65583,31.889628,31.755822,31.786023,31.730628,31.761534,31.801295,31.768761,31.700478,31.2,61.468496
71,31.583818,31.642558,31.709921,31.778128,31.743245,31.784813,31.659987,31.903146,31.751667,31.80472,31.724395,31.812499,31.835559,31.800948,31.706709,31.2,60.666016
71.25,31.545353,31.594759,31.705753,31.772935,31.708978,31.770264,31.628811,31.870912,31.779717,31.802643,31.753484,31.816659,31.826214,31.813407,31.680749,31.2,61.353856
71.5,31.565106,31.586447,31.686999,31.795784,31.715208,31.746362,31.63089,31.865713,31.741278,31.814068,31.773223,31.839541,31.829329,31.826905,31.695286,31.2,61.468496
71.75,31.568224,31.550078,31.695334,31.772935,31.708978,31.756754,31.637125,31.887549,31.741278,31.783946,31.734784,31.801057,31.826214,31.816522,31.708786,31.2,62.729536
72,31.446591,31.508514,31.621359,31.722044,31.663288,31.729735,31.599714,31.844917,31.719461,31.753824,31.696345,31.777135,31.783644,31.773952,31.672442,31.2,61.485692
72.25,31.482977,31.524101,31.615108,31.73243,31.665365,31.718304,31.594518,31.856355,31.719461,31.750708,31.712967,31.807298,31.794027,31.767722,31.692171,31.2,61.239216
72.5,31.479858,31.51371,31.615108,31.722044,31.665365,31.716226,31.619458,31.848036,31.716344,31.787062,31.693228,31.798977,31.827252,31.773952,31.703594,31.2,61.256412
72.75,31.486096,31.535531,31.629695,31.740738,31.671595,31.732853,31.611145,31.851156,31.702839,31.762133,31.706734,31.790656,31.788835,31.762531,31.695286,31.2,61.239216
73,31.466344,31.543844,31.629695,31.722044,31.66848,31.721422,31.60491,31.859474,31.71115,31.764211,31.701539,31.777135,31.794027,31.757339,31.689056,31.1,60.895296
73.25,31.466344,31.555274,31.629695,31.740738,31.66848,31.726618,31.616341,31.856355,31.736083,31.747591,31.688033,31.768814,31.788835,31.770837,31.66725,31.1,61.927056
73.5,31.477779,31.532413,31.636988,31.735545,31.654981,31.757794,31.60491,31.856355,31.705955,31.670728,31.643361,31.750093,31.753533,31.724114,31.628829,31.1,62.517452
73.75,31.47466,31.527218,31.626569,31.738661,31.706901,31.724539,31.62985,31.844917,31.722578,31.684231,31.648555,31.750093,31.745227,31.715807,31.634021,31.1,61.829612
74,31.496492,31.516827,31.634904,31.705426,31.676787,31.729735,31.602831,31.859474,31.714266,31.723701,31.659983,31.738651,31.770146,31.710616,31.65375,31.1,60.912492
74.25,31.504809,31.530335,31.651574,31.752163,31.671595,31.67154,31.616341,31.867792,31.722578,31.679037,31.659983,31.730331,31.763916,31.707501,31.634021,31.1,61.944252
74.5,31.504809,31.535531,31.615108,31.74697,31.671595,31.743245,31.616341,31.856355,31.702839,31.725779,31.654789,31.746972,31.758724,31.757339,31.66725,31.1,61.600332
74.75,31.479858,31.540726,31.629695,31.740738,31.673672,31.74948,31.619458,31.848036,31.736083,31.742398,31.70985,31.768814,31.780529,31.760454,31.672442,31.1,60.683212
75,31.499611,31.552156,31.640114,31.722044,31.679902,31.741166,31.624654,31.842837,31.730889,31.712276,31.659983,31.743852,31.761839,31.724114,31.634021,31.1,60.666016
75.25,31.494413,31.560469,31.618234,31.718928,31.66848,31.746362,31.619458,31.848036,31.738161,31.69254,31.651672,31.733451,31.753533,31.694003,31.637136,31.1,61.927056
75.5,31.504809,31.560469,31.618234,31.740738,31.673672,31.732853,31.641282,31.864673,31.705955,31.695656,31.638166,31.738651,31.745227,31.715807,31.590408,31.1,62.173532
75.75,31.486096,31.488771,31.634904,31.727237,31.693402,31.732853,31.624654,31.859474,31.724655,31.737204,31.656866,31.752173,31.778452,31.657662,31.662058,31.1,61.829612
76,31.496492,31.552156,31.634904,31.749047,31.687171,31.738049,31.613223,31.861554,31.714266,31.750708,31.6631,31.743852,31.758724,31.73242,31.642328,31.2,61.829612
76.25,31.538076,31.595798,31.657826,31.779167,31.704824,31.765068,31.65583,31.87819,31.746472,31.741359,31.659983,31.761534,31.776376,31.751109,31.632982,31.2,61.027132
76.5,31.565106,31.625932,31.695334,31.796823,31.724554,31.756754,31.664144,31.891708,31.74855,31.759017,31.716084,31.730331,31.772222,31.743841,31.646482,31.2,61.256412
76.75,31.613967,31.634245,31.727633,31.839405,31.745322,31.795205,31.65687,31.900026,31.775562,31.775636,31.731667,31.793777,31.783644,31.770837,31.670365,31.1,61.485692
77,31.625402,31.667496,31.730759,31.822788,31.755706,31.820146,31.693242,31.903146,31.764134,31.786023,31.745173,31.774015,31.79195,31.762531,31.662058,31.1,61.944252
77.25,31.620204,31.664379,31.730759,31.847714,31.775435,31.800401,31.684928,31.905225,31.758939,31.77252,31.723356,31.774015,31.794027,31.745918,31.655827,31.1,62.058892
77.5,31.590056,31.623854,31.708879,31.834212,31.764013,31.790009,31.689085,31.895867,31.751667,31.755901,31.703617,31.786496,31.781567,31.763569,31.669326,31.2,61.714972
77.75,31.598373,31.661262,31.705753,31.821749,31.738053,31.81495,31.683889,31.913544,31.734006,31.730972,31.689072,31.757373,31.777414,31.749033,31.665173,31.2,60.568572
78,31.583818,31.647753,31.714088,31.81344,31.74636,31.795205,31.689085,31.848036,31.758939,31.759017,31.7192,31.754253,31.760801,31.734497,31.651674,31.2,61.371052
78.25,31.586937,31.622815,31.706795,31.814479,31.741168,31.820146,31.694281,31.911464,31.768289,31.765249,31.720239,31.772975,31.759763,31.747995,31.665173,31.2,61.600332
78.5,31.570304,31.621776,31.713047,31.830058,31.750514,31.792087,31.711947,31.904185,31.772445,31.762133,31.735823,31.798977,31.805448,31.768761,31.694248,31.1,62.173532
78.75,31.570304,31.624893,31.705753,31.814479,31.753629,31.795205,31.718182,31.923942,31.771406,31.77252,31.692189,31.781296,31.786759,31.746956,31.66725,31.1,61.829612
79,31.55367,31.600994,31.703669,31.809286,31.755706,31.803518,31.676614,31.905225,31.788028,31.755901,31.6818,31.774015,31.777414,31.731382,31.672442,31.1,62.517452
